"The SQL Module is used for executing SQL queries against the DNN database. The SQL Module is just a UI that exists over the top of the core platform APIs. The UI components should be extracted into a separate module, however the underlying public API and data components should remain part of the platform. All functionality for saving or loading queries should be included as part of the module and is not considered part of the public API. ",DNN-7480,0,
The Professional Preview module is no longer used in the DNN platform. This module should be removed from the platform.,DNN-7479,0,
"The Module Creator is used for building simple modules for DNN. The Module Creator was originally a standalone module. The UI components should be extracted into a separate module, including the underlying APIs and database components. ",DNN-7478,0,
The Dashboard is an extensible module that is used for displaying important information a site. All Dashboard related APIs and database objects should be included as part of the module and should not remain in the DNN platform. ,DNN-7477,0,
The Console module is used for displaying multiple page icons on a single page. It is intended as a navigation aid for the host and admin menus. The UI components and all API and database artifacts should be extracted into a separate module. ,DNN-7476,0,
"The Vendors Module is used for managing vendors and banners within DNN. The vendors and banners modules, APIs and database structures should be removed from the core platform and extracted into a standalone solution consisting of the Vendors module and a Banners module. The Banners module will have a dependency on the Vendors module. The vendors module should create a page on the Admin menu when installed. ",DNN-7475,0,
"The User Manager is used for managing portal and host users for a site. The User Manager is just a UI that exists over the top of the core platform APIs. The UI components should be extracted into a separate module, however the underlying public API and data components should remain part of the platform. ",DNN-7471,0,
"The Role Manager is used for managing roles and role members for a site. The Role Manager is just a UI that exists over the top of the core platform APIs. The UI components should be extracted into a separate module, however the underlying public API and data components should remain part of the platform. ",DNN-7470,0,
"The Language Manager is used for managing multi language features for a site. The Language Manager is just a UI that exists over the top of the core platform APIs. The UI components should be extracted into a separate module, however the underlying public API and data components should remain part of the platform. ",DNN-7378,0,
"In order to create the DCC Viewer, we need to stub out the module and make sure it installs and deploys.",DNN-7366,0,
"As an administrator, I want to be able to edit an existing workflow. ",DNN-7328,0,
"As an administrator, I want to be able to see a list of where a workflow is being used. ",DNN-7327,0,
"As an administrator, I want to be able to delete existing workflows. ",DNN-7326,0,
"As an administrator, I want to be able to create a new workflow. ",DNN-7325,0,
"As a administrator, I want to be able to view a list of workflows for my site. ",DNN-7324,0,
"As a developer, I want to have editor templates for the base types. ",DNN-7322,0,
"As a developer, I want to have display templates for the base types. ",DNN-7321,0,
"As developer, I want to be able to create simple templates which are used to view and edit content fields. ",DNN-7320,0,
"As an viewer, I want to be able to view content. ",DNN-7317,0,
"As an administrator, I want to be able to quickly access a simple set of module specific settings. ",DNN-7302,0,
"Hello, i am trying to render a partial view returned by the controller called by jQuey  .ajax. I do get the partial view though, but a few lines below the retuned HTML also contains the full markup of the page where the MVC module resides. The AJAX Reques URL is generated by the following statement    base.Url.Action    ,       Calling this URL in a browser also displays the partial view plus the page itself below. I have tested my code in a standalone project so I am nearly sure it must be a bug of DNN. If you need further informations, please let me know. Greetings, Tobias ",DNN-7297,0,
"Given the delayed release of 7.4.2, the upgradeable build support should be backported from DNN 8 to DNN 7.4.2 to support a beta release of DNN 7.4.2. This should port DNN 6919 and DNN 6998 to DNN 7.4.2.",DNN-7252,0,
"As a content type editor, I want to be able to easily insert the code for a specific content type into a template that I am editing. ",DNN-7249,0,
"In the Content Type, Data Type, and Content Field grids, the row should be highlighted in light blue on hover. In addition, highlighted row should include a down arrow icon as indicated when a grid uses  in grid editing   i.e. if the grid expands for editing then show the arrow, if the user gets a  new  page for editing then don t show the arrow  Clicking on a row should default to the same behavior as clicking on the edit icon for that row. If a row expands, then the row should remain highlighted and clicking the row a second time should cancel the edit and close the row. The up arrow for closing an expanded row is only shown on hover. See the attached screenshots for examples of this behavior. ",DNN-7248,0,
The Dynamic Content Creator module should be added to the Admin menu for all portals in the system on Upgrade Install of DNN 8.,DNN-7193,0,
"The language pack translation process is proving to be time consuming and error prone, particularly since Evoq switched to using their own independent versioning numbers  as the localization editor uses the dotnetnuke.dll version . We need to improve this process to make it quicker, reduce the steps and improve quality",DNN-7102,0,
The Dynamic Content Manager currently uses a left hand navigation bar design. This should be changed to use a top tab design as shown in the attached screen shot. ,DNN-7093,0,
"As a developer, I want to be able to use a .SQL extension in addition to the .sqldataprovider extension for naming platform SQL scripts. ",DNN-6945,0,
"As an administrator, I want to be able to re order content fields. This order is stored and provided to a client module for rendering the ContentItem editor. ",DNN-6941,0,
Can t change the file name ,DNN-6940,0,
"As an administrator, I want to be able to create a new content template. A Template will consist of a name, an associated content type and template file. The editor will use the standard CodeMirror component which is included in the platform. The editor for new Template should be displayed as a new  page  which animates into view from the left toolbar. The template file field should default to a template folder in the current portal with a  newtemplate.cshtml  file name. When the save button is clicked, the template should be saved and the template record should be save. When the cancel button is clicked, the data is discarded and the editor is closed and the Content Type Edit view for the parent Content Type is displayed. ",DNN-6939,0,
"As an administrator, I want to be able to view a list of existing Content Templates. I should also be able to search for Templates based on the Template Name or Type Name. The list should show me the Template names, the template type, which content type the template is associated with and whether the template is a system template. As I move my cursor over a row in the list, I should see icons for the item which allows me to edit or delete a given Template. Above the Template list, there should be a button for creating a new Template. The Template List should show a pager control if the list grows beyond 10 items. All values should be displayed in the current language selected by the user. ",DNN-6938,0,
"As an administrator, I want to be able to create a new Data Type. A Data Type will consist of a Type Name, a base type and boolean indicator whether the type is a system type. The editor for new Data Types should be displayed at the top of the data type list, just below the table header. Only Host users should be able to set the system type switch. All Data Types will default to being portal specific types for the portal in which they are created. The delete button should not be visible on the editor. When the save button is clicked, the record is saved, the editor is hidden and the list is updated to display the new Data Type. When the cancel button is clicked, the data is discarded and the editor is hidden. ",DNN-6936,0,
"As an administrator, I want to be able to view a list of existing Data Types. I should also be able to search for Data Types based on the Type Name. The list should show me the data type names, the date the type was created and whether the type is a system type. Above the Data Type list, there should be a button for creating a new Data Type. Clicking on a row in the list should expand the row to show the data type editor screen. The Data Type List should show a pager control if the list grows beyond 10 items. ",DNN-6935,0,
"As an administrator, I want to be able to edit a Content Field to a Content Type. A Field will consist of a Name, a Label, a Data Type, and a Description. The editor for new Content Types should be displayed as a new  page  which animates into view from the left toolbar. The Content Field title bar will appear below the Content Type title bar. When the save button is clicked, the field record is saved, the editor is closed and the Content Type Edit view for the parent Content Type is displayed. When the cancel button is clicked, the data is discarded and the editor is closed and the Content Type Edit view for the parent Content Type is displayed. ",DNN-6932,0,
"As an administrator, I want to be able to add a Content Field to a Content Type. A Field will consist of a Name, a Label, a Data Type, and a Description. The editor for new Content Types should be displayed as a new  page  which animates into view from the left toolbar. The Content Field title bar will appear below the Content Type title bar. When the save button is clicked, the field record is saved and the screen is  converted  to a Content Field edit screen  Content Field name displayed in the title bar, the delete button displayed and  the validator list is displayed . When the cancel button is clicked, the data is discarded and the editor is closed and the Content Type Edit view for the parent Content Type is displayed. ",DNN-6931,0,
"As an administrator, I want to be able to view a list of existing Content Types. I should also be able to search for Content Types based on the Type Name, Type Label or Description. The list should show me the content names, the date the type was created and whether the type is a system type. As I move my cursor over a row in the list, I should see icons for the item which allows me to edit or delete a given Content Type. Above the Content Type list, there should be a button for creating a new content type. The Content Type List should show a pager control if the list grows beyond 10 items. ",DNN-6928,0,
"As an administrator, I want to have a single module that allows me to manage and edit Dynamic Content Types and the associated data types, validators and templates. ",DNN-6927,0,
"As a developer, I want to create a Settings view for my SPA module. The Settings view should be displayed as a tab on the module settings page and should otherwise operate exactly like the settings page for Web Forms based modules. ",DNN-6803,0,
"As a developer, I want to create a Settings view for my MVC module. The Settings view should be displayed as a tab on the module settings page and should otherwise operate exactly like the settings page for Web Forms based modules. ",DNN-6802,0,
"As a developer, I want to be able to use Anti forgery tokens with my SPA module. An AntiForgeryToken token should be created which developers can include in their HTML. The token should be   The developer should be able to decorate their web service methods with the appropriate   attribute and have it correctly validate the token generated in the HTML. ",DNN-6794,0,
"As a developer, I want to be able to use Anti forgery tokens with my MVC module. The HTML AntiForgeryToken helper should be modified to work in the DNN framework. The developer should be able to decorate their action methods with the appropriate   attribute and have it correctly validate the token. ",DNN-6793,0,
"As a developer, I want to be able to Authorize against DNN using the OAuth Authorization Code Grant flow. ",DNN-6792,0,
"As a developer, I want to be able to authorize against DNN using the OAuth 2.0 Implicit Grant flow. ",DNN-6790,0,
"As a developer, I want to be able to create, read, update and delete content templates. A template should be associated with a given content type. The template itself should be stored as a file in the portal or host content file stores. ",DNN-6789,0,
"As a developer, I want to call an API to create, read, update and delete content which is of a specific contenttype. I should be able to create an individual content item or multiple content items  a list of content items  associated with a specific module instance. If multiple content items are associated with a specific module, then I should be able to specify an order for the items and to retrieve a subset of items based on a page number and page size. ",DNN-6787,0,
"As a developer, I would like to have access to a set of common datatypes with a new DNN installation. Common DataTypes should include    Number   Text   Date   Time   DateTime   Boolean   Image   File   Page   Url   RichText   Markdown ",DNN-6785,0,
"As a developer, I want to call an API to create, read, update or delete ContentFields associated with a specific ContentType. Each ContentField should include the ability to store a label, a fieldname, a description, and a datatype. Each ContentField should include the ability to optionally define one or more validation rules for the content stored in the field. The validation rules should include the ability to specify  required fields, field size  string length , field range  date range, time range or numeric range , or a regex. Validation rules should be extensible so that additional validation rules could be  registered  with the system. ",DNN-6784,0,
"As a developer, I want to be able to create, read, update and delete DataTypes to be used with DCC ContentTypes. These DataTypes should not define any presentation logic and instead should strictly identify the type of content to be stored in a single field. ",DNN-6783,0,
"As a developer, I want to call an API to allow me to Create, Read, Update or Delete ContentTypes. ContentTypes which are created and managed by the DCC should be differentiated from ContentTypes which were created outside of the DCC. A contenttype is just a collection of contentfields. It does not define anything related to how the content might be presented or where content might be stored. It is purely a container. ",DNN-6782,0,
"we need to verify that attribute routing  introduced in WebAPI 2.0  works as expected, and if not make it work",DNN-6754,0,
"As a user, I should be able to get an AppId for a specific portal that can be used with an HMAC based web service. As part of getting the AppID I should be able to define the corresponding App Secret. ",DNN-6720,0,
"As part of our move to more web service based development, we would like to open up the ability to call platform services from external systems in a secure manner. The simplest approach is to use an HMAC based signature which can be used for both HTTP and HTTPS connections. A custom authorization attribute should be created which implements the HMAC protocol for authorization. ",DNN-6719,0,
Dnn has standard exception logging   so we should provide a custom DNN HandleError Attribute which will handle any error and log the  DNN way .,DNN-6718,0,
We should provide DnnAuthorize DnnModuleAuthorize attributes to allow developers to secure their action methods using the same approach as is used in the Service Framework.,DNN-6717,0,
In the same way as we support Html Helpers we should add support for Url Helpers.,DNN-6716,0,
"DNN currently uses WebAPI 1.0 as part of the Web Services Framework. In order to provide secure web services for external applications and websites, DNN will require CORS support which was added to WebAPI as part of the WebAPI 2.0 release. The DNN Web Services framework should be upgraded to use WebAPI 2.0. ",DNN-6700,0,
"DNN currently requires .Net 4.0 and above in order to operate. In 2012, Microsoft released .Net 4.5 which included many new features including support for asynchronous task based development. New frameworks like Web API 2 and MVC 5 require .Net 4.5 support. Subsequent to .Net 4.5, Microsoft has released two minor in place updates incorporating performance improvements and bug fixes. DNN libraries and modules should be updated to compile using .Net 4.5 and should run without issue on .Net 4.5.1 and .Net 4.5.2. ",DNN-6699,0,
"Similar to the DNNExceptionAttribute provided in the Services Framework for the WebAPI methods, we should provide a DnnHandleErrorAttribute, which can handle DNN errors by automatically logging the exception.",DNN-6667,0,
"Similar to the DnnAuthorize and DnnModuleAuthorize attributes in Web API, we should provide authorization attributes that can apply DNN permissions to individual action methods  or to a MVC Controller ",DNN-6666,0,
"The HTML module type will allow the user to define JavaScript and CSS to include when rendering the HTML view. The rendering engine should support some standard conventions which eliminate the need for configuration for common use cases. An html view should automatically inject any css or js file which uses the same name as the html view file. For example an html file named myview.html would automatically inject a reference for myview.js and myview.css if defined. This is in addition to standard DNN conventions of including module.css, portal.css and default.css on every page. ",DNN-6655,0,
HTML does not have a mechanism for easily executing server side logic. As part of the SPA module support HTML modules will include support for using DNN tokens. The use of tokens provides the ability to link standard HTML to server side logic. HTML views need to be able to define the JavaScript which is needed to properly render the HTML. Two New standard tokens should be created which defines the JavaScript needed for a view. These tokens will use a new token pattern    This token variation will load predefined JavaScript packages which have been installed as JavaScript extensions. This token should just be a call to the RequestRegistration call on the JavaScript class with the appropriate parameters. ,DNN-6653,0,
As part of the MVC support the solution should support the use of Master Razor Layouts. ,DNN-6652,0,
As part of MVC support the solution should support the use of standard Action Filters. This is a spike to determine the level of effort needed to implement this feature. ,DNN-6651,0,
The DNN core platform uses modules as the primary mechanism for adding new functionality that includes both business logic and user interface elements. The current implementation is based on ASP.Net web forms and allows module developers to use web controls or server controls for rendering the UI. DNN should include the ability to define an html file as the view control and render that view as part of module rendering. HTML rendering should support the use of standard DNN tokens which effectively provides context information to the html. ,DNN-6650,0,
The ASP.Net MVC framework uses HTML helpers to simplify rendering of common HTML elements. Modules written using the MVC framework should be able to utilize all core HTML helpers including  ,DNN-6644,0,
Currently DNN modules use an IActionable interface to define custom module actions which are rendered in the Module Action Menu. The purpose of the interface is to define a well known method that can be called by the framework to retrieve a collection of actions defined by the module developer. Each controller action may be used to render a view and thus should be able to define a collection of actions which the framework can retrieve and render. ,DNN-6643,0,
"As part of the MVC module support, the platform should be extended to allow module developers to create MVC controllers. Each defined controller should support the creation of multiple controller actions. ",DNN-6640,0,
The DNN core platform uses modules as the primary mechanism for adding new functionality that includes both business logic and user interface elements. The current implementation is based on ASP.Net web forms and allows module developers to use web controls or server controls for rendering the UI. The platform should be extended to allow module developers to create modules using the ASP.Net MVC framework. A module should support the use of MVC views using the Razor view engine. ,DNN-6639,0,
"The Skin module is used to manage which themes are installed in DNN. The administrator can quickly see all of the theme and container layouts for installed themes. The SkinDesigner module supplements the Skin module to allow the administrator to override predifined settings for objects defined in the theme. In this release, these two modules should be refactored into a single module and separated from the core platform. The core APIs, db schema and stored procedures should remain in the core platform. ",DNN-6637,0,
The Site Wizard is used for creating child portals or applying site templates to the existing portal. The site wizard is just a thin UI over the top of core portal management APIs. These APIs will remain part of the core platform. ,DNN-6631,0,
"The Site Log is used to log system activity. Since it was first introduced, newer and better logging options have been added to the platform. All site log APIs and associated database schema and SPROCs should be removed from the core platform and included in the SiteLog module. ",DNN-6630,0,
The Sitemap Settings module is used for configuring the sitemap. The sitemap APIs and associated database schema and SPROCs should remain in the core platform. ,DNN-6629,0,
The Page Manager module is used for managing pages in an individual site. The page tab APIs and associated database schema and SPROCs should remain in the core platform. Any APIs which are strictly used for presentation purposes should be removed from the platform and included with the module. ,DNN-6628,0,
The List module is used for managing system lists by host users. The list APIs and associated database schema and SPROCs should remain in the core platform. ,DNN-6627,0,
The Google Analytics module is used for integrating Google Analytics into a user s website. The Google Analytics APIs and associated database schema and SPROCs should remain in the core platform. ,DNN-6618,0,
The Event Viewer module is used for managing the event logs. The eventlog APIs and associated database schema and SPROCs should remain in the core platform. Any APIs which are strictly used for presentation purposes should be removed from the platform and included with the module. ,DNN-6616,0,
The profilepic imagehandler is very restricted in his functionality. An imagehandler with more possibilities to show and manipulate images would be a great addition to DNN. Please see my pull request. Documentation follows.,DNN-6506,0,
This module should be moved to a separate github repo in the github.com dnncommunity organization. This will impact both installs and upgrades. It also means that the newsletter module page under admin will be removed in both scenarios. ,DNN-6380,0,
Page events were missed from the linked story. We need to ensure there are additional events for the following  will be useful in Content     Page Restored   Page marked as Published,DNN-6234,0,
A few events were missed from the linked story. We need to ensure there are additional events for the following  most are for Content     Group Role Created   Group Role Deleted   Group Role Joined   Group Role Left   UserAuthenticated ,DNN-6216,0,
  Site Settings extension point code references to DigitalAssets Module. This should be something more generic as other module could inject some extensions. The module name used in the extension point metadata should be  SiteSettings . ,DNN-5992,0,
Environments with large numbers of portals exhibit different performance characteristics than environments with a single portal. We need to test the performance of an installation with 100 portals   using the default website template for each portal   by sending random traffic to each of the portals and observing the behavior. ,DNN-5262,0,
" As a site administrator, I want an easy way to add a new group or user to the permissions grid of a content piece so that I can quickly achieve my task.  ",DNN-5080,0,
"We need to improve the performance of a basic page with HTML modules, when visited by Administrators and Host users. This will test the full impact of the Control Bar. We will follow the overall guidelines for this scenario as described in the Epic.",DNN-5042,0,
Relocate Host Settings   Other Settings   Scheduler Mode to a collapsible  Settings  panel at the bottom of the main Scheduler UI view.,DNN-5003,0,
"There should be an API method which can be called within a scheduled task that would append a status message to the job history. Then when the the history is checked through the UI, the administrator could get additional feedback about the progress of the job.",DNN-5002,0,
A user should have the ability to Stop an already executing scheduled job. We need to do a spike to determine the feasibility of allowing this without requiring developers to write more code in their scheduled tasks.,DNN-5001,0,
"When a scheduled job is specified to run on ALL servers, if the site is configured to use Server Groups then the job should only run on servers that are part of the Group.",DNN-5000,0,
"When running a scheduled job, the Next Start is set based on the date time when the job last completed. As a result, the start time for scheduled jobs will  creep  over time and evantually cause problems if you are relying on jobs to run in a specific order. it should be possible that the Next Start is based on the time of the previous Start. ",DNN-4999,0,
We will add a Scheduler Settings option where you can specify the Delay After Site Restart option   in minutes  . The default will be 1 minute but it can be overridden. In both Timer and Request mode the scheduler will not kick off any jobs until the Delay has elapsed.,DNN-4998,0,
"The Schedule Status UI should be enhanced to include the ability to choose a specific server. This will allow you to view what is executing on a specific server, its status and history, and provide the ability to start and stop the scheduler.",DNN-4997,0,
"When managing a scheduled job, it should be possible to specify server names that are not part of the current farm configuration. This is required so that you can configure a single installation and have it work seamlessly in staging and production. From a user interface perspective it would be beneficial to simpy allow for a comma delimited text box for Server data entry   but perhaps also have a dropdown box that contains the list of servers in that environment that the user can select and add to the textbox.",DNN-4996,0,
"When defining a new scheduled task and if running in a web farm, the user should be able to specify the server s  the task needs to execute on ",DNN-4995,0,
"The Recurring and Retry Frequency should also support the ability to execute every X seconds, every X weeks, every X months, and every X years. ",DNN-4994,0,
"When managing a scheduled job you should be able to optionally specify a Start Date and or a Start Time. The scheduler logic will need to be modified to set the NextStart for a task based on the Start Date and Start Time defined for the task. NOTE  this does not guarantee that the job will actually run precisely at the specified Start Date   Start Time. If the server is down at the time it is supposed to run or other jobs are already running, then it will run as soon as the server comes back on online. ",DNN-4993,0,
After adding modifying deleting a scheduled job you should not have to restart the site for the changes to take effect. ,DNN-4992,0,
Main scheduler view should be sort in alphabetical order. It should also have a filter so that you can view the scheduled jobs for a specific Server or All   All should be the default  ,DNN-4991,0,
" As a user, I want to be able to easily upload files so that it doesn t slow down my workflow  ",DNN-4967,0,
" As a user of the site, I want a simple, searchable and usable control to select files so that the page responds quickly and I don t have to work through a very long drop down list to find a file  ",DNN-4966,0,
" As a user of the site, when I upload a file, I want to have the option of using drag and drop, selecting from a list or searching for a file so that I can choose the fastest way of selecting a file for my needs.  ",DNN-4965,0,
Following the process described in the Epic this class needs to be cleaned up so there is only location for RoleController methods.,DNN-4910,0,
Following the process described in the Epic this class needs to be cleaned up so there is only location for UserController methods.,DNN-4909,0,
Following the process described in the Epic this class needs to be cleaned up so there is only location for PortalAliasController methods.,DNN-4907,0,
Following the process described in the Epic this class needs to be cleaned up so there is only location for TabController methods.,DNN-4906,0,
Following the process described in the Epic this class needs to be cleaned up so there is only location for ModuleController methods.,DNN-4905,0,
We need to improve the performance of the Edit Module Settings Scenario. Note this scenario needs to be tested for scalability  large number of pages and folders files  We will follow the overall guidelines for this scenario as described in the Epic.,DNN-4885,0,
We need to improve the performance of the Edit Page Scenario. Note this scenario needs to be tested for scalability  large number of pages and folders files  We will follow the overall guidelines for this scenario as described in the Epic.,DNN-4884,0,
We need to improve the performance of the Register Scenario. We will follow the overall guidelines for this scenario as described in the Epic.,DNN-4883,0,
We need to improve the performance of the Login Scenario. We will follow the overall guidelines for this scenario as described in the Epic.,DNN-4881,0,
"We need to improve the performance of a basic page with HTML modules, when visited by Page Editors and Module Editors. This will test the impact of the Control Bar  with only a few features exposed . We will follow the overall guidelines for this scenario as described in the Epic.",DNN-4880,0,
"We need to improve the performance of a basic page with HTML modules, when visited by regular Registered Users. For registered users there should be only a couple of calls to handle the profile notification info. We will follow the overall gudilines for this scenario as described in the Epic.",DNN-4879,0,
"We need to improve the performance of a basic page with HTML modules, when visited by Anonymous Users. For anonymous users there should be zero database calls  once the content has been cached  We will follow the overall gudilines for this scenario as described in the Epic.",DNN-4877,0,
This is a simple enhancement that provides an option for a site admin to do all the tings neccessary to make a page visible to all users through a command on the Page menu. The detail is described in the attached document.,DNN-4714,0,
We need to capture the Host Email Address from the user when installing. The detailed description of the feature requirements are included in the attached document,DNN-4713,0,
"As a user, I want to see the getting started content in the same language as my website. ",DNN-4380,0,
As a user I want to see content that is specific to my DNN product and product version. ,DNN-4379,0,
As a user I expect that the file uploader   picker functionality and design be consistent throughout the DNN admin. ,DNN-4378,0,
"Admin   Newsletters module did not allow sending newsletter to Social Groups, it allowed to typical Roles, but not Social Groups. Here is how you should verify that 1  Drop a SG module on a page, auto configure and create a new group 2  Go into Admin   Newsletters. There is no way to send newsletter to this new group. The UI has been modified  see attached  to allow findings of Users and Roles. Code has been copied from Compose Message text box. Here is notes from the pull request  Allow newsletter module to be used to send emails to social groups Replace security role checkboxes with token entry UI Allow specification of users roles via URL, to increase reusability in extensions",DNN-3906,0,
"As a user, I want to be able to prevent the Getting Started dialog from opening again until the next upgrade. ",DNN-3822,0,
"As a user, I want to be able to signup for a newsletter from the getting started page. ",DNN-3821,0,
As a user I want to be able to see key pieces of content when I first install or upgrade DNN. ,DNN-3820,0,
Remove teaser host menus from the DNN Platform default install. ,DNN-3819,0,
"As a superuser, I would like the SQL to be displayed with Syntax highlighting. ",DNN-3759,0,
Provide advanced optional features for displaying the results in the SQL module.,DNN-3708,0,
"Provide options to export sql results  CSV, Excel, eMail, ...",DNN-3707,0,
Provide better error management for the SQL module so errors are better displayed and easier to understand.,DNN-3706,0,
"There is known limitation in the Platform that the IUpgradable defined in a Library extension does not get executed just like it gets run for modules. This makes it very harder for Library writer to manage their Upgrade related C  code. Many times they put this under another module, which is a big inconvenience. ",DNN-3702,0,
As a Super User I want to be able to review the dependencies of JavaScript Libraries.,DNN-3676,0,
Permissions can currently be configured for a variety of system resources    DesktopModules    VIEW   defines if a user role can add the specific desktop module type to a page via the control panel ,DNN-3669,0,
Permissions can currently be configured for a variety of system resources    Folders    BROWSE   defines if a user role can view the list of files in the folder    VIEW   defines if a user role can open and view files in the folder    WRITE   full administrative rights to a folder   also known as Full Control in the commercial platform      ADD   defines if a user role can Add folders   or subfolders      MANAGE   defines if a user role can Manage folder settings    DELETE   defines if a user role can Delete a folder    COPY   defines if a user role can Copy a folder ,DNN-3668,0,
Permissions can currently be configured for a variety of system resources    Modules    VIEW   defines if a user role can view the module on a page    EDIT CONTENT   defines if a user role can edit the content of a module    DELETE   defines if a user role can Delete a module    EXPORT   defines if a user role can Export a module    IMPORT   defines if a user role can Import a module    MANAGE   defines if a user role can Manage module settings   not including permissions      FULL CONTROL EDIT   full administrative rights to a module ,DNN-3667,0,
See attached image for setup. ,DNN-3665,0,
" In the event that a user role has been granted FULL CONTROL EDIT rights for a Page, it overrides all other individual permission settings for that user role, and modifying individual permissions will set FULL CONTROL EDIT to  Not Specified .  In the event that a user role has been denied FULL CONTROL EDIT rights for a Page, it overrides all other individual permission settings for that user role, and modifying individual permissions will set FULL CONTROL EDIT to  Not Specified . ",DNN-3653,0,
"In the event that a user is part of multiple roles that have permission specifications for the same resource, Deny will always override Grant   unless the User is an Administrator   ",DNN-3652,0,
As a user I want to be able to visually track the feedback which means removing abrupt changes in the UI. ,DNN-3642,0,
As a user I want to be provided feedback when new files are added to the upload queue. ,DNN-3641,0,
As a user I want to be provided feedback that the system is processing my request. ,DNN-3640,0,
"As a developer I want to be able to specify file picker mode that give users the ability to select images from computer, web, and the local file system   of the DNN site  . ",DNN-3639,0,
As a developer I want the ability to specify the maximum number of uploads at one time. ,DNN-3638,0,
As a developer I want the ability to specify the dimensions by which I want uploaded images to be cropped. ,DNN-3637,0,
As a developer I want the ability to specify that the image tray remains open. ,DNN-3636,0,
As a developer I want the ability to specify that when an image is uploaded it should be forced into edit mode. This applies to single image uploads only. ,DNN-3635,0,
As a developer I want the ability to specify that only certain file type are acceptable. ,DNN-3634,0,
As a developer I want the ability to specify the destination folder of uploaded files. ,DNN-3633,0,
As a developer I want the ability to specify one method of upload   either web or browse   ,DNN-3632,0,
As a user that has uploaded an image and applied some change I would like the ability to undo that change. ,DNN-3631,0,
As a user I want to be able change the size of my photos as I upload them into my site. ,DNN-3630,0,
As a user I want to be able change the rotation of my photos as I upload them into my site. ,DNN-3629,0,
As a user I want to be able change the contrast of my photos as I upload them into my site. ,DNN-3628,0,
As a user I want to be able change the brightness of my photos as I upload them into my site. ,DNN-3627,0,
As a user I want to be able crop images I have uploaded as I load them into my DNN site. ,DNN-3626,0,
As a user I want to be able edit my images as upload them into my DNN site. ,DNN-3625,0,
As a user I want to be able to see images I have uploaded. ,DNN-3624,0,
As a user I want to be able to see what errors occur during the upload process and be able to take action on them at that time. ,DNN-3623,0,
As a user I want to be able to determine if the compressed files I am uploading should either remain compressed or be decompressed upon upload. ,DNN-3622,0,
As a user I want to be able to determine where I am uploading my files to. ,DNN-3621,0,
As a user I want to be able to upload files from the web to my DNN site. ,DNN-3620,0,
As a user I want to be able to upload files from my machine to my DNN site. ,DNN-3619,0,
Create DesktopModules ModuleCreator Templates Snippets which contains user defined code snippets as simple text files. Add an additional tab called Code Snippets which loads the list of items in the  Snippets folder   displays file names minus the .txt extension  . Selecting an item from the list would display the contents of the file in a multiline textbox. ready to be cut and paste it into the Edit File window. Clicking Save will display a popup with a Save As  textbox   displaying the default name from the dropdown if one was selected  . Delete will remove the selected code snippet file from DesktopModules ModuleCreator Templates Snippets. ,DNN-3481,0,
Add a new option in the Modules menu for Create New Module   only visible to Host users   ,DNN-3479,0,
"As a developer, I want to be able to request a JavaScript library be injected into the page ",DNN-3458,0,
