Promot Demote SuperUser Promot Demote SuperUser Promot Demote SuperUser As a host user I would like the ability to temporarily promote and demote site users admins to be a Super user. As a host user I would like the ability to temporarily promote and demote site users admins to be a Super user. As a host user I would like the ability to temporarily promote and demote site users admins to be a Super user.,DNN-3194,
Create Entity Properties PRD Create Entity Properties PRD Create Entity Properties PRD Create Entity Properties PRD In order to ensure that this feature meets the Community s needs we need to create a draft PRD and initiate a Community Review. In order to ensure that this feature meets the Community s needs we need to create a draft PRD and initiate a Community Review. In order to ensure that this feature meets the Community s needs we need to create a draft PRD and initiate a Community Review. In order to ensure that this feature meets the Community s needs we need to create a draft PRD and initiate a Community Review.,DNN-3197,
Create Module Creator Stories The PRD needs to be evaluated and broken down into stories.,DNN-3200,
"search stop words remove 1 and 2 character stop words Per CTO we should remove 1 and 2 character default stop words from search admin as there is already a host setting to skip words that are 1 or 2 characters long. Below is the current list a, an, and, are, as, at, be, but, by, for, if, in, into, is, it, no, not, of, on, or, such, that, the, their, then, there, these, they, this, to, was, will, with This should be the modified list and, are, but, for, into, not, such, that, the, their, then, there, these, they, this, was, will, with ",DNN-3210,
add class to solution could be distributed as a or compiled into the core DLL ,DNN-3232,
add maxmind files and licence Add the GeoLiteCity.dat database into App Data Include the license file in Licenses and in Licenses.txt file create file to contain the version date of the geoip file,DNN-3233,
"new host control to adminster geoip add panel to host advanced settings create user control add simple file upload control to replace the data add textbox to allow entry of an IP and return the data associated with that add label to display the location, name and date of the GeoIP data file reading from file ",DNN-3234,
"create test cases we re a little limited in test cases due to the code coming from maxmind, but we should create the following test for invalid IP addres test for IP that returns no data e.g. 127.0.0.1 test for valid IP that returns data",DNN-3235,
ensure edge cases are correctly supported Need to ensure that UserHostAddress works as expected in different .net versions i.e. both return nothing and not an exception ASP.NET 2.0 127.0.0.1 ASP.NET 3.5 1 ,DNN-3236,
update existing countrylist entries to use new API need to update the following UserModuleBase LookUpCountry various methods ,DNN-3237,
"Create Save Queries Database Table SP Create Save Queries Database Table SP Table SavedQueries QueryId INT, Identity, Primary Key Name nvarchar 50 , not null, unique index The query name Content nvarchar max not null the query script Connection nvarchar 50 not null the connection name which used to execute the script CreatedByUserID INT, null CreatedOnDate DateTime, null INT, null LastModifiedOnDate DateTime, null these 4 columns used for content item Procedures GetQueries get all queries list SaveQuery add a new query or update exist one. DeleteQuery delete a query Table SavedQueries QueryId INT, Identity, Primary Key Name nvarchar 50 , not null, unique index The query name Content nvarchar max not null the query script Connection nvarchar 50 not null the connection name which used to execute the script CreatedByUserID INT, null CreatedOnDate DateTime, null INT, null LastModifiedOnDate DateTime, null these 4 columns used for content item Procedures GetQueries get all queries list SaveQuery add a new query or update exist one. DeleteQuery delete a query",DNN-3242,
"Business Controller Business Controller Business Object of saved query, mapping the columns from table. Business Controller for saved queries, it should implement function SaveQuery validate required properties save the object into database add event log for the script update GetQueries get the list of all saved queries. GetQuery int id get the query by id. Delete int id delete the query by id add event log for the script delete Test cases for Business Controller. Business Object of saved query, mapping the columns from table. Business Controller for saved queries, it should implement function SaveQuery validate required properties save the object into database add event log for the script update GetQueries get the list of all saved queries. GetQuery int id get the query by id. Delete int id delete the query by id add event log for the script delete Test cases for Business Controller.",DNN-3243,
SPIKE need to validate that country codes returned can be localized SPIKE need to ensure that country names that are returned by GeoIP are not different so that UserModuleBase LookUpCountry can localize ,DNN-3251,
A developer will be able to edit the source code of any of the files in the Extension. A developer will be able to edit the source code of any of the files in the Extension. The Edit Control tab allows the developer to view and edit the source code for any file associated to the module. By default the Select File option selects the file identified as the view control. Selecting a file from the list will display the full path of the file as well as the contents of the file. The contents are displayed using an open source editor control CodeMirror which provides code highlighting and line numbers. Modifications can be made to the code and it can be saved in real time for immediate results in the application. Or you could use a more robust development environment such as Web Matrix or Visual Studio where the code assets created on the file system will be immediately accessible The Edit Control tab allows the developer to view and edit the source code for any file associated to the module. By default the Select File option selects the file identified as the view control. Selecting a file from the list will display the full path of the file as well as the contents of the file. The contents are displayed using an open source editor control CodeMirror which provides code highlighting and line numbers. Modifications can be made to the code and it can be saved in real time for immediate results in the application. Or you could use a more robust development environment such as Web Matrix or Visual Studio where the code assets created on the file system will be immediately accessible ,DNN-3269,
"A developer will be able to update the configuration of the Extension using the existing Extension Editor A developer will be able to update the configuration of the Extension using the existing Extension Editor A developer will be able to update the configuration of the Extension using the existing Extension Editor A developer will be able to update the configuration of the Extension using the existing Extension Editor On the Edit Control tab of the module there will be access to the existing Extension Editor so that the developer can easily configure their module directly from the module. Currently when Update is pressed the user gets redirected to the Extensions page, this needs to go back to the page with the module that is being developed on it. On the Edit Control tab of the module there will be access to the existing Extension Editor so that the developer can easily configure their module directly from the module. Currently when Update is pressed the user gets redirected to the Extensions page, this needs to go back to the page with the module that is being developed on it. On the Edit Control tab of the module there will be access to the existing Extension Editor so that the developer can easily configure their module directly from the module. Currently when Update is pressed the user gets redirected to the Extensions page, this needs to go back to the page with the module that is being developed on it. On the Edit Control tab of the module there will be access to the existing Extension Editor so that the developer can easily configure their module directly from the module. Currently when Update is pressed the user gets redirected to the Extensions page, this needs to go back to the page with the module that is being developed on it. ",DNN-3270,
"A developer will be able to package the Extension ready for installation using the existing Extension Package Wizard A developer will be able to package the Extension ready for installation using the existing Extension Package Wizard On the Edit Control tab of the module there will be access to the existing Extension Package Wizard so that the developer can easily package their module directly from the module. Currently when Update is pressed the user gets redirected to the Extensions page, this needs to go back to the page with the module that is being developed on it. On the Edit Control tab of the module there will be access to the existing Extension Package Wizard so that the developer can easily package their module directly from the module. Currently when Update is pressed the user gets redirected to the Extensions page, this needs to go back to the page with the module that is being developed on it. ",DNN-3271,
A developer will be able to access a central code snippet repository. A developer will be able to access a central code snippet repository. Currently the module has readme.txt files associated with each template that are supposed to have cut and paste code snippets in them. These files need to have some relevant code snippets for common DNN code tasks. A central repo of code snippets on the DNN site would be really useful. If it worked like the Community Voice module then if would be easy to find quality snippets and provides another way for community to contribute and earn reputation. Currently the module has readme.txt files associated with each template that are supposed to have cut and paste code snippets in them. These files need to have some relevant code snippets for common DNN code tasks. A central repo of code snippets on the DNN site would be really useful. If it worked like the Community Voice module then if would be easy to find quality snippets and provides another way for community to contribute and earn reputation.,DNN-3272,
Integrate Module Creator by Shaun W into DNN Platform Integrate Module Creator by Shaun W into DNN Platform Shaun has created the Module Creator module and it needs to be integrated into DNN Platform. The module is well written and already installs and does the db updates required. This means its a simple task to just add the module into the build process and include it in the distro. Shaun has created the Module Creator module and it needs to be integrated into DNN Platform. The module is well written and already installs and does the db updates required. This means its a simple task to just add the module into the build process and include it in the distro.,DNN-3273,
ReOrganize the Trunk ReOrganize the Trunk We need to reorganize the trunk in preparation for moving to Git GitHub We need to reorganize the trunk in preparation for moving to Git GitHub,DNN-3340,
"Injection of Control Panel Injection of Control Panel Injection of Control Panel Injection of Control Panel The Control Panle is being injected into the control tree on ALL requests, and then made visible based on some conditions. This is unneccessary and impacts performance for anonymous users. While some of the conditions require the control to be injected, we can reduce the number of times the ControlPanel is injected by moving the check outside of the control itself. The Control Panle is being injected into the control tree on ALL requests, and then made visible based on some conditions. This is unneccessary and impacts performance for anonymous users. While some of the conditions require the control to be injected, we can reduce the number of times the ControlPanel is injected by moving the check outside of the control itself. The Control Panle is being injected into the control tree on ALL requests, and then made visible based on some conditions. This is unneccessary and impacts performance for anonymous users. While some of the conditions require the control to be injected, we can reduce the number of times the ControlPanel is injected by moving the check outside of the control itself. The Control Panle is being injected into the control tree on ALL requests, and then made visible based on some conditions. This is unneccessary and impacts performance for anonymous users. While some of the conditions require the control to be injected, we can reduce the number of times the ControlPanel is injected by moving the check outside of the control itself.",DNN-3342,
Project Settings for Web Project Settings for Web Project Settings for Web All Projects are set to store their Web settings in the project. This forces the same configuration on all developers. This setting could be left to each developer to choose how to handle it would potentially reduce the number of Cassini Web Server instances that get launched when debugging. All Projects are set to store their Web settings in the project. This forces the same configuration on all developers. This setting could be left to each developer to choose how to handle it would potentially reduce the number of Cassini Web Server instances that get launched when debugging. All Projects are set to store their Web settings in the project. This forces the same configuration on all developers. This setting could be left to each developer to choose how to handle it would potentially reduce the number of Cassini Web Server instances that get launched when debugging.,DNN-3343,
Search API Custom Sorting Unit Tests Create Modify Unit Tests for this new feature of custom sorting,DNN-3349,
"Search API Custom Sorting Sort Direction Currently Sort Direction is just one direction, we need to ensure that both ascending and descending sort direction is available",DNN-3350,
Move Subscriptions to Platform Move Subscriptions to Platform Copy the code from existing Evoq Social Subscriptions project into the main DotNetNuke Library project. Should go under Services folder. Check name spaces. Current namespace is namespace which should be Merge SQL into 7.1. 7.2 sql file. Copy the code from existing Evoq Social Subscriptions project into the main DotNetNuke Library project. Should go under Services folder. Check name spaces. Current namespace is namespace which should be Merge SQL into 7.1. 7.2 sql file. ,DNN-3391,
"Scheduler stops in web farm due to auto change of VM name in Azure spike In a webfarm, scheduled tasks can be specified to run on one web server only in fact this is the recommended configuration for Search tasks . In Azure environment, VM names automatically or manually change during re deployments. This leaves schedule tasks to tied to computer names that do not exist any more and thus renders the tasks useless as they will not execute unless the association is changed. One recommendation from cloud team is to use special API from Azure and use Instance name as opposed to computer name. However, this will require writing special code for Cloud.",DNN-3393,
"Move Subscription Tests to Platform Move Subscription Tests to Platform Move Subscription Tests to Platform. Copy existing tests into the Platform Tests Unit folder. Fix any broken tests. Currently dependent on DotNetNuke.dll and Subscriptions, after move will only be dotnetnuke.dll Move Subscription Tests to Platform. Copy existing tests into the Platform Tests Unit folder. Fix any broken tests. Currently dependent on DotNetNuke.dll and Subscriptions, after move will only be dotnetnuke.dll",DNN-3394,
Add Subscription Management to Messages module Add Subscription Management to Messages module Add Subscription Management to Messages module Add a new tab to the Messages module for Subscription Management. Inside the tab the UI looks like Need to remove the dependency on makes use of class ControllerBase class SocialModule class Add a new tab to the Messages module for Subscription Management. Inside the tab the UI looks like Need to remove the dependency on makes use of class ControllerBase class SocialModule class Add a new tab to the Messages module for Subscription Management. Inside the tab the UI looks like Need to remove the dependency on makes use of class ControllerBase class SocialModule class ,DNN-3395,
Subscriptions Scheduled Job Subscriptions Scheduled Job The scheduled task in Subscriptions will replace the core Messaging Dispatch with the Subscriptions scheduled task. The scheduled task in Subscriptions will replace the core Messaging Dispatch with the Subscriptions scheduled task.,DNN-3396,
"Search API Include GroupId in SearchDocument and SearchQuery objects Search API Include GroupId in SearchDocument and SearchQuery objects We have number of parameters in both the SearchDocument and SearchQuery objects such as ModuleId, ModuleDefId, TabId, etc. . However, we don t have GroupId. In a multi social group environment, modules usually have just one instance of themselve, but the data has additional property of GroupId to segmenet them from one group to the other. Usually groupId is upplied via query string parameter. Lack of groupid in these objects causes items to be searchable from all the groups. Note The groupid should be saved or searched only when it s 0 have a look at code around in method Unit tests must be written copy paste change from others We have number of parameters in both the SearchDocument and SearchQuery objects such as ModuleId, ModuleDefId, TabId, etc. . However, we don t have GroupId. In a multi social group environment, modules usually have just one instance of themselve, but the data has additional property of GroupId to segmenet them from one group to the other. Usually groupId is upplied via query string parameter. Lack of groupid in these objects causes items to be searchable from all the groups. Note The groupid should be saved or searched only when it s 0 have a look at code around in method Unit tests must be written copy paste change from others ",DNN-3416,
"Install Extension Install Extension As a super user, I want to be able to install a JavaScript Library Extension ",DNN-3452,
"Auto Install Extension Auto Install Extension As a super user, I want to be able to automatically install a JavaScript Library Extension ",DNN-3453,
"Uninstall Extension Uninstall Extension As a super user, I want to be able to uninstall a JavaScript Library extension ",DNN-3454,
"Request Extension Request Extension Request Extension As a developer, I want to be able to request a JavaScript library be injected into the page ",DNN-3458,
"Make Module Creator discoverable from Control Panel. Make Module Creator discoverable from Control Panel. Add a new option in the Modules menu for Create New Module only visible to Host users When a Host user selects this option, the system would display the Module Carousal and would automatically select the Development category so that the Module Creator module is displayed and the user could immediately drag it onto their page Add a new option in the Modules menu for Create New Module only visible to Host users When a Host user selects this option, the system would display the Module Carousal and would automatically select the Development category so that the Module Creator module is displayed and the user could immediately drag it onto their page ",DNN-3479,
Code Snippets Code Snippets Create which contains user defined code snippets as simple text files. Add an additional tab called Code Snippets which loads the list of items in the Snippets folder displays file names minus the .txt extension . Selecting an item from the list would display the contents of the file in a multiline textbox. ready to be cut and paste it into the Edit File window. Clicking Save will display a popup with a Save As textbox displaying the default name from the dropdown if one was selected . Delete will remove the selected code snippet file from Create which contains user defined code snippets as simple text files. Add an additional tab called Code Snippets which loads the list of items in the Snippets folder displays file names minus the .txt extension . Selecting an item from the list would display the contents of the file in a multiline textbox. ready to be cut and paste it into the Edit File window. Clicking Save will display a popup with a Save As textbox displaying the default name from the dropdown if one was selected . Delete will remove the selected code snippet file from ,DNN-3481,
Enhance file upload both single and multi file upload Enhance file upload both single and multi file upload As a user I want to be able to upload files from my machine to my DNN site. ,DNN-3619,
Enhance file upload uploading from web Enhance file upload uploading from web As a user I want to be able to upload files from the web to my DNN site. ,DNN-3620,
Ability for users designate upload destination folder Ability for users designate upload destination folder As a user I want to be able to determine where I am uploading my files to. ,DNN-3621,
Ability for users to determine how to handle compressed files zip Ability for users to determine how to handle compressed files zip As a user I want to be able to determine if the compressed files I am uploading should either remain compressed or be decompressed upon upload. ,DNN-3622,
Ability to show users error feedback and actions in same UI as upload progress Ability to show users error feedback and actions in same UI as upload progress As a user I want to be able to see what errors occur during the upload process and be able to take action on them at that time. ,DNN-3623,
"Ability to show users, images uploaded along with ability to edit remove images uploaded As a user I want to be able to see images I have uploaded. ",DNN-3624,
Ability for users to edit images that have been uploaded As a user I want to be able edit my images as upload them into my DNN site. ,DNN-3625,
Ability for users to crop images that have been uploaded As a user I want to be able crop images I have uploaded as I load them into my DNN site. ,DNN-3626,
Ability for users to change the brightness of image that have been uploaded As a user I want to be able change the brightness of my photos as I upload them into my site. ,DNN-3627,
Ability for users to change the contrast of image that have been uploaded As a user I want to be able change the contrast of my photos as I upload them into my site. ,DNN-3628,
Ability for users to change the rotation of image that have been uploaded As a user I want to be able change the rotation of my photos as I upload them into my site. ,DNN-3629,
Ability for users to change the size of image that have been uploaded As a user I want to be able change the size of my photos as I upload them into my site. ,DNN-3630,
Ability for users to undo changes applied to an image. As a user that has uploaded an image and applied some change I would like the ability to undo that change. ,DNN-3631,
Ability for developers to specify file upload source Ability for developers to specify file upload source As a developer I want the ability to specify one method of upload either web or browse ,DNN-3632,
Ability for developers to specify file upload destination Ability for developers to specify file upload destination As a developer I want the ability to specify the destination folder of uploaded files. ,DNN-3633,
Ability for developers to specify upload file type As a developer I want the ability to specify that only certain file type are acceptable. ,DNN-3634,
Ability for developers to specify forced image edit process forced crop As a developer I want the ability to specify that when an image is uploaded it should be forced into edit mode. This applies to single image uploads only. ,DNN-3635,
Ability for developers to specify image tray thumbnail view is persistent As a developer I want the ability to specify that the image tray remains open. ,DNN-3636,
Ability for developers to specify crop value As a developer I want the ability to specify the dimensions by which I want uploaded images to be cropped. ,DNN-3637,
Ability for developers to specify upload limit. As a developer I want the ability to specify the maximum number of uploads at one time. ,DNN-3638,
"Ability for developers to specify that the uploader be used in file picker mode. As a developer I want to be able to specify file picker mode that give users the ability to select images from computer, web, and the local file system of the DNN site . ",DNN-3639,
Enhance file thumbnail load with animated load As a user I want to be provided feedback that the system is processing my request. ,DNN-3640,
Enhance multi file upload behavior; last file loads at the top of the feedback list Enhance multi file upload behavior; last file loads at the top of the feedback list As a user I want to be provided feedback when new files are added to the upload queue. ,DNN-3641,
Enhance multi file upload UI with animated load As a user I want to be able to visually track the feedback which means removing abrupt changes in the UI. ,DNN-3642,
Update DNN where uploader is currently being used SQL As a user I expect that the file uploader picker functionality and design be consistent throughout the DNN admin. ,DNN-3643,
"Deny overrides other permissions Deny overrides other permissions Deny overrides other permissions In the event that a user is part of multiple roles that have permission specifications for the same resource, Deny will always override Grant unless the User is an Administrator In the event that a user is part of multiple roles that have permission specifications for the same resource, Deny will always override Grant unless the User is an Administrator In the event that a user is part of multiple roles that have permission specifications for the same resource, Deny will always override Grant unless the User is an Administrator ",DNN-3652,
"Full control Edit overrides other role permissions Full control Edit overrides other role permissions Full control Edit overrides other role permissions In the event that a user role has been granted FULL CONTROL EDIT rights for a Page, it overrides all other individual permission settings for that user role, and modifying individual permissions will set FULL CONTROL EDIT to Not Specified . In the event that a user role has been denied FULL CONTROL EDIT rights for a Page, it overrides all other individual permission settings for that user role, and modifying individual permissions will set FULL CONTROL EDIT to Not Specified . In the event that a user role has been granted FULL CONTROL EDIT rights for a Page, it overrides all other individual permission settings for that user role, and modifying individual permissions will set FULL CONTROL EDIT to Not Specified . In the event that a user role has been denied FULL CONTROL EDIT rights for a Page, it overrides all other individual permission settings for that user role, and modifying individual permissions will set FULL CONTROL EDIT to Not Specified . In the event that a user role has been granted FULL CONTROL EDIT rights for a Page, it overrides all other individual permission settings for that user role, and modifying individual permissions will set FULL CONTROL EDIT to Not Specified . In the event that a user role has been denied FULL CONTROL EDIT rights for a Page, it overrides all other individual permission settings for that user role, and modifying individual permissions will set FULL CONTROL EDIT to Not Specified . ",DNN-3653,
Inherited permission Admin Only P1 Inherited permission Admin Only P1 Inherited permission Admin Only P1 See attached image for setup. ,DNN-3655,
Inherited permission All User P2 Inherited permission All User P2 Inherited permission All User P2 See attached image for setup. ,DNN-3656,
Inherited Permissions No Inheritance P3 Inherited Permissions No Inheritance P3 Inherited Permissions No Inheritance P3 See attached image for setup. ,DNN-3657,
Edit Content Permission P4 Edit Content Permission P4 Edit Content Permission P4 See attached image for setup. ,DNN-3658,
Deny Edit Content Permission P5 Deny Edit Content Permission P5 See attached image for setup. ,DNN-3659,
Deny override Edit Content Permissions P6 Deny override Edit Content Permissions P6 Deny override Edit Content Permissions P6 See attached image for setup. ,DNN-3660,
Deny overrides View Permissions P7 Deny overrides View Permissions P7 Deny overrides View Permissions P7 See attached image for setup. ,DNN-3661,
Delete Module Permission P8 Delete Module Permission P8 See attached image for setup. ,DNN-3662,
Full Control Module P9 Full Control Module P9 See attached image for setup. ,DNN-3663,
Full Control Page P10 Full Control Page P10 See attached image for setup. ,DNN-3664,
Full Control Page Deny Module P11 Full Control Page Deny Module P11 See attached image for setup. ,DNN-3665,
Module Permissions Module Permissions Permissions can currently be configured for a variety of system resources Modules VIEW defines if a user role can view the module on a page EDIT CONTENT defines if a user role can edit the content of a module DELETE defines if a user role can Delete a module EXPORT defines if a user role can Export a module IMPORT defines if a user role can Import a module MANAGE defines if a user role can Manage module settings not including permissions FULL CONTROL EDIT full administrative rights to a module Permissions can currently be configured for a variety of system resources Modules VIEW defines if a user role can view the module on a page EDIT CONTENT defines if a user role can edit the content of a module DELETE defines if a user role can Delete a module EXPORT defines if a user role can Export a module IMPORT defines if a user role can Import a module MANAGE defines if a user role can Manage module settings not including permissions FULL CONTROL EDIT full administrative rights to a module ,DNN-3667,
Folders Permissions Folders Permissions Folders Permissions Permissions can currently be configured for a variety of system resources Folders BROWSE defines if a user role can view the list of files in the folder VIEW defines if a user role can open and view files in the folder WRITE full administrative rights to a folder also known as Full Control in the commercial platform ADD defines if a user role can Add folders or subfolders MANAGE defines if a user role can Manage folder settings DELETE defines if a user role can Delete a folder COPY defines if a user role can Copy a folder Permissions can currently be configured for a variety of system resources Folders BROWSE defines if a user role can view the list of files in the folder VIEW defines if a user role can open and view files in the folder WRITE full administrative rights to a folder also known as Full Control in the commercial platform ADD defines if a user role can Add folders or subfolders MANAGE defines if a user role can Manage folder settings DELETE defines if a user role can Delete a folder COPY defines if a user role can Copy a folder Permissions can currently be configured for a variety of system resources Folders BROWSE defines if a user role can view the list of files in the folder VIEW defines if a user role can open and view files in the folder WRITE full administrative rights to a folder also known as Full Control in the commercial platform ADD defines if a user role can Add folders or subfolders MANAGE defines if a user role can Manage folder settings DELETE defines if a user role can Delete a folder COPY defines if a user role can Copy a folder ,DNN-3668,
DesktopModule Permissions DesktopModule Permissions Permissions can currently be configured for a variety of system resources DesktopModules VIEW defines if a user role can add the specific desktop module type to a page via the control panel Permissions can currently be configured for a variety of system resources DesktopModules VIEW defines if a user role can add the specific desktop module type to a page via the control panel ,DNN-3669,
JavaScript Library Extension Dependencies As a Super User I want to be able to review the dependencies of JavaScript Libraries.,DNN-3676,
"IUpgradable does not fire from a Library type extension IUpgradable does not fire from a Library type extension IUpgradable does not fire from a Library type extension There is known limitation in the Platform that the IUpgradable defined in a Library extension does not get executed just like it gets run for modules. This makes it very harder for Library writer to manage their Upgrade related C code. Many times they put this under another module, which is a big inconvenience. There is known limitation in the Platform that the IUpgradable defined in a Library extension does not get executed just like it gets run for modules. This makes it very harder for Library writer to manage their Upgrade related C code. Many times they put this under another module, which is a big inconvenience. There is known limitation in the Platform that the IUpgradable defined in a Library extension does not get executed just like it gets run for modules. This makes it very harder for Library writer to manage their Upgrade related C code. Many times they put this under another module, which is a big inconvenience. ",DNN-3702,
Better management for sql errors Better management for sql errors Provide better error management for the SQL module so errors are better displayed and easier to understand. Provide better error management for the SQL module so errors are better displayed and easier to understand.,DNN-3706,
"Export SQL Results Export SQL Results Provide options to export sql results CSV, Excel, eMail, ... Provide options to export sql results CSV, Excel, eMail, ...",DNN-3707,
Formating SQL results Formating SQL results Provide advanced optional features for displaying the results in the SQL module. Provide advanced optional features for displaying the results in the SQL module.,DNN-3708,
"Add Syntax Highlighting Editor Add Syntax Highlighting Editor As a superuser, I would like the SQL to be displayed with Syntax highlighting. ",DNN-3759,
Remove teaser menus from DNN Platform Remove teaser host menus from the DNN Platform default install. ,DNN-3819,
Update Getting Started dialog As a user I want to be able to see key pieces of content when I first install or upgrade DNN. ,DNN-3820,
"Newsletter signup As a user, I want to be able to signup for a newsletter from the getting started page. ",DNN-3821,
"Opt out of Getting started As a user, I want to be able to prevent the Getting Started dialog from opening again until the next upgrade. ",DNN-3822,
"NewsLetters Update to Emails to be sent to Social Groups also NewsLetters Update to Emails to be sent to Social Groups also Admin Newsletters module did not allow sending newsletter to Social Groups, it allowed to typical Roles, but not Social Groups. Here is how you should verify that 1 Drop a SG module on a page, auto configure and create a new group 2 Go into Admin Newsletters. There is no way to send newsletter to this new group. The UI has been modified see attached to allow findings of Users and Roles. Code has been copied from Compose Message text box. Here is notes from the pull request Allow newsletter module to be used to send emails to social groups Replace security role checkboxes with token entry UI Allow specification of users roles via URL, to increase reusability in extensions Admin Newsletters module did not allow sending newsletter to Social Groups, it allowed to typical Roles, but not Social Groups. Here is how you should verify that 1 Drop a SG module on a page, auto configure and create a new group 2 Go into Admin Newsletters. There is no way to send newsletter to this new group. The UI has been modified see attached to allow findings of Users and Roles. Code has been copied from Compose Message text box. Here is notes from the pull request Allow newsletter module to be used to send emails to social groups Replace security role checkboxes with token entry UI Allow specification of users roles via URL, to increase reusability in extensions",DNN-3906,
Update DNN where uploader is currently being used File Manager Update DNN where uploader is currently being used File Manager As a user I expect that the file uploader picker functionality and design be consistent throughout the DNN admin. ,DNN-4370,
Update DNN where uploader is currently being used User Profile As a user I expect that the file uploader picker functionality and design be consistent throughout the DNN admin. ,DNN-4371,
Update DNN where uploader is currently being used Languages As a user I expect that the file uploader picker functionality and design be consistent throughout the DNN admin. ,DNN-4372,
Update DNN where uploader is currently being used Control Panel Update DNN where uploader is currently being used Control Panel As a user I expect that the file uploader picker functionality and design be consistent throughout the DNN admin. ,DNN-4373,
Update DNN where uploader is currently being used Site Settings As a user I expect that the file uploader picker functionality and design be consistent throughout the DNN admin. ,DNN-4374,
Update DNN where uploader is currently being used Install Extension As a user I expect that the file uploader picker functionality and design be consistent throughout the DNN admin. ,DNN-4376,
Update DNN where uploader is currently being used Config Manager As a user I expect that the file uploader picker functionality and design be consistent throughout the DNN admin. ,DNN-4378,
Support multiple versions of getting started content Support multiple versions of getting started content Support multiple versions of getting started content As a user I want to see content that is specific to my DNN product and product version. ,DNN-4379,
"Localize getting started Localize getting started Localize getting started As a user, I want to see the getting started content in the same language as my website. ",DNN-4380,
Host Email Host Email We need to capture the Host Email Address from the user when installing. The detailed description of the feature requirements are included in the attached document We need to capture the Host Email Address from the user when installing. The detailed description of the feature requirements are included in the attached document,DNN-4713,
