"As an example Window Button id b Button Window You would then define a controller named index.js and you could automatically bind events inline in your controller code alert You clicked the button ; ; .index is the default variable for a top level container inside the index.xml .index.open ; So, we would need introspection on the items defined in the XML and display them appropriately in the content assist for the JS files",TISTUD-1870,0,
"Right click app models folder Pop up dialog box asking for model name, with a small table below for adding new values types For example Add keyboard shortcut for opening dialog and generating widget so user isn t forced to go through UI to do this action and can do so by keeping hands on keyboard ",TISTUD-1868,0,
Right click app widgets folder Pop up dialog box asking for widget name Add keyboard shortcut for opening dialog and generating widget so user isn t forced to go through UI to do this action and can do so by keeping hands on keyboard This will create a default widget in your projects s app widgets path.,TISTUD-1867,0,
Right click app migrations folder Pop up dialog box asking for migration name Add keyboard shortcut for opening dialog and generating migration so user isn t forced to go through UI to do this action and can do so by keeping hands on keyboard This will create a timestamp ordered migration file for the model specified.,TISTUD-1866,0,
Right click app controllers folder Pop up dialog box asking for controller name Add keyboard shortcut for opening dialog and generating controller so user isn t forced to go through UI to do this action and can do so by keeping hands on keyboard ,TISTUD-1865,0,
Right click app views folder Pop up dialog box asking for view name Add keyboard shortcut for opening dialog and generating view so user isn t forced to go through UI to do this action and can do so by keeping hands on keyboard ,TISTUD-1864,0,
What is the alloy JSON style configuration custom file extension we need to associate with? Does our JSOn parser editor handle the non standard expression syntax?,TISTUD-1862,0,
Associate XML editor with .txml files,TISTUD-1861,0,
This may not require any additional work. We may simply need to run the existing builder.py script as we do with typical Titanium projects. See here for confirmation ,TISTUD-1860,0,
"It s currently unclear if the work needs to mostly be done on the Studio side or the SDK side. In general, we would need a source map to connect the generated source code with the original source code so that users could place breakpoints in the original JS files and have it break appropriately.",TISTUD-1859,0,
"Hide Resources folder Alloy generates the intermediate files there, most of the app lives in the app folder Long term perhaps we root Alloy projects on the app folder, and choose an alternate presentation structure like Package Explorer. What additional folders do we need to hide?",TISTUD-1857,0,
"By default, a new Titanium project is an Alloy project. Select the blank new alloy template as the default in the titanium mobile project wizard. This creates an alloy project without any template.",TISTUD-1856,0,
"Creating a new blank alloy project is as follows Run regular Titanium Mobile project creations scripts Run alloy new to run the alloy generators Add Alloy project nature in addition to the titanium mobile nature, web nature By default, a new Titanium project is an Alloy project Note that an Alloy template likely would already have all the generated files, so we shouldn t need to do the script executions running titanium scripts alloy binary ",TISTUD-1855,0,
"Need a new Alloy project nature to tag projects with and with which we can hang new icons, etc, on ",TISTUD-1854,0,
Need icons for Alloy project nature,TISTUD-1853,0,
"We move project template selection to the first screen in the project wizard see Xcode for an example here This allows the user to focus on what they want to create blank project, game, rss reader, master detail, etc. . We then ask the user to fill in the later. Basically swap the first and second page in most project wizards .",TISTUD-1852,0,
The determination of whether or not this needs to be run under sudo may not be easy for us to determine. We may need to assume no need for sudo? If we do need to run under sudo we ll need to handle prompting for the sudo password and piping it along to the command. npm install g alloy ,TISTUD-1851,0,
Dashboard Develop Templates Create New Project still has a dropdown that allows the user to select a desktop project. There should only be one button that only creates a titanium studio project.,TISTUD-1809,0,
"We need to remove the Titanium Desktop project wizard from the File New menu, or being promoted in any other areas.",TISTUD-1796,0,
The Titanium Studio dashboard shows two dollar signs next to module prices. See attached images.,TISTUD-1710,0,
"When filing a ticket in JIRA, we need to reconfigure the current fields ever so slightly. Instead of a single Steps to Reproduce we need three fields Steps to Reproduce Actual Result Expected Result d fields are required From a space perspective, Steps should be 2X the height of the other two. When the ticket is filed, replace any empty fields with N A , and use the following template ",TISTUD-1632,0,
"When filing a ticket inside Titanium Studio using the new JIRA integration APSTUD 2916 , we need to file the ticket in APSTUD if it came from Aptana Studio, and TC if it came from Titanium community",TISTUD-1631,0,
"Right now studio has hard coded in order to test in staging environment, we need to be able to change it to point to instead",TISTUD-1622,0,
"Similar to other platforms, support the creation of BlackBerry modules. We don t yet know exactly the steps involved. ",TISTUD-1594,0,
"This incorporates the new configuration tab, allowing users to choose between a simple and advanced perspective.",TISTUD-1588,0,
"Add a dashboard controller when given the URL to a module .zip file, installs the module to the SDK location on disk. Allow the user to choose either a global install, or a per project install. If for a specific project, update the tiapp.xml file equivalent to what we do now when packaging a module for local distribution ",TISTUD-1579,0,
"Found in Eric s log file. I though this was a duplicate of another ticket, but I can t find the first version. !ENTRY 4 0 2012 03 30 11 52 03.083 !MESSAGE Build 3.0.0.1332346356 Unable to correctly parse git version 1.7.7.5 Apple Git 26 !STACK 0 invalid qualifier 5 Apple Git 26 at at at at at at at ",TISTUD-1551,0,
"based on TISTUD 1539, we should fail the build if the Titanium Rubles fail to package. One suggested approach is to copy the plugin, unzip it and manually check for the bundles and fail if they re not there.",TISTUD-1545,0,
"As a way of keeping ourselves from accidentally releasing JDT into the wild as part of Studio, we need to fail the Aptana Studio and Titanium Studio builds if either the plugin or standalone versions come packaged with the JDT plugins. This prevents half baked JDT installs which hen keep a user from later installing the whole JDT proper for module development.",TISTUD-1523,0,
"For clarity, we should pass in the parameters we know about explicitly Publish target, platform type, and output location. ",TISTUD-1489,0,
"When creating an application in ACS, we need to pass the GUID along with the call. The format will be ti guid Project GUID , passed to the create.json call.",TISTUD-1468,0,
"When using the Android NDK, if you have spaces in your path i.e. Studio Workspace , Studio will fail to be able to build an Android module project. Suggest putting up a warning when creating a mobile module project warning users about the issue and informing them how to solve it direct them to the wiki page on how to move switch their workspace ",TISTUD-1464,0,
"An exercise in simplifying the new user experience Rename Web perspective to Studio extended Create new Studio perspective remove top level toolbar add keyboard shortcuts commands for occurrences , block selection , show whitespace characters remove samples view remove outline view remove snippets view remove servers, problems, terminal, console view keep console view hidden unless an error comes up",TISTUD-1452,0,
"Android mobile module project should not be created unless the JDT plugins feature are installed. Right now, a created project on an environment without JDT is not usable.",TISTUD-1442,0,
"The studio internal browser may not fire touch events to mobile web apps. Steps to Reproduce 1. Create default app. 2. Preview in internal browser. 3. Click on buttons. Expected Result The app should respond to click events. Actual Result No response. Works on the other external browsers. It apparently sometimes works on some machines and not on others. Based on feedback, it appears there is some conflict between Mobile Web and the internal browser. Thus, the best option is to remove the ability to use the internal browser.",TISTUD-1426,0,
"Once the release notes are in the new location, we may need to update the code that parses them, and modify the redirect off of See ",TISTUD-1417,0,
"Update the sdk info file to point to the newest r17 version of the tools. To test, remove your Android folder and start the configuration process on Window, Linux and mac. It should install r17 of the tooling.",TISTUD-1415,0,
The Modules table in the TiApp editor should not display two platforms for iPhone and iPad. It should only display one column for iOS.,TISTUD-1373,0,
"Before release, we need to confirm the links listed on TISTUD 1295 are still correct.",TISTUD-1322,0,
We have implemented ACS module as a CommonJS module and bundled it with the Mobile SDK. We are not officially supporting CommonJS modules yet and we have added this support to Mobile SDK just for ACS module. Please filter out CommonJS modules from Studio UI and other tools.,TISTUD-1318,0,
"Any time we interact with an iOS script, we need to set the DEVELOPER DIR environment variable equal to the current Xcode location i.e. what you would normally get from xcode select print path ",TISTUD-1304,0,
"There are approximately 22 links inside Studio that need to be redirectable, since the exact endpoint is not known at this time. Instead, let s create a PHP page off of to redirect to the current location, and then we can change it as necessary.",TISTUD-1295,0,
"The icons in preview and package should be the HTML5 icon used for content assist, not the server icon",TISTUD-1229,0,
A test plan needs to be created for TestFlight integration.,TISTUD-1226,0,
The new additions to the tiapp.xml need formal testing. We need a test plan.,TISTUD-1204,0,
"If there are multiple product updates i.e. Studio and a SDK , we should pop up a single yellow toast, and a release notes dialog that allows you to switch between the currently active product release notes. Suggestion is we do something similar to apple...we have a set of checkboxes at the top for all products being updated, and then clicking on a product shows the release notes below",TISTUD-1198,0,
We moved the SDK check to 1.9 for demo purposes. Revert this back to 2.0 by Titanium Studio GA,TISTUD-1187,0,
"When a user wishes to learn more about Appcelerator Cloud Services from inside Studio, they are directed to this page here It needs to be filled with appropriate content. Some of that will be instructions on how to use the functionality, and some of it how to enable it inside Studio. I would imagine this top level page could be a landing area, and specific sub pages could be created as necessary.",TISTUD-1182,0,
"We now allow Rubles to be localized. Add a document to the Wiki covering the following topics might be two, depending on the amount of content How the architecture works How to externalize strings How to contribute a new localization The document should have a few short examples to illustrate the concepts.",TISTUD-1169,0,
"Once we have a XSD for tiapp.xml, we need to validate against it. Doing so requires XSD build participant to wrap calling the XSD ",TISTUD-1152,0,
"Currently there isn t an way to delete an OpenShift app from within Studio once it is created, and if user runs into issues with creating a new app, e.g. exceeding the limit for the number of apps per namespace or trying to create one with one that already exists, and would need to delete an app, they would have to go back to command line with gem to resolve it. If a user creates a new project, add right click menu to delete Perhaps add a command using Rubles for OpenShift to delete an app by typing in the app name ",TISTUD-1078,0,
"I profiled the performance issue. The root cause is creation of all the snippets when the view is loaded. A solution would be to lazy load the creation of the snippets until they are shown. This requires an introduction of a UI model for the snippet element, which would store the state of the snippet visually disabled enabled and filtered . The UI model is taken into account when the Snippet UI is actually created",TISTUD-1073,0,
"Follows the steps in and .ssh directory doesn t exist yet, an error status would show when the domain is being created see screenshot . The log shows the following !ENTRY 4 0 2012 01 17 17 54 51.092 !MESSAGE Could not create new rsa key !STACK 0 Could not create new rsa key at at at at at Caused by No such file or directory at Method at at at at ... 4 more ",TISTUD-1039,0,
"This is related to TISTUD 1000. Currently the domain information is only needed during login, so it makes sense to add the domain field to the Already have an account radio . The default gray text should be something like Specify domain if desired . If the login fails because the domain isn t satisfied, then the domain field is required.",TISTUD-1038,0,
Release checklist for 1.0.7 v2 ,TISTUD-971,0,
"Currently, when importing a project in Studio, you aren t given the option to rename it. This could be useful I can provide a test if one is requested. ",TISTUD-933,0,
"When a user uses content assist, we need to include mobile web as a platform choice. Add a mobile web user agent key mobileweb Add it to the default list of user agents selected for the mobile nature Icons are attached.",TISTUD-919,0,
Send an evaluation request to call This will cause the application to terminate immediately.,TISTUD-909,0,
The format we chose was a file with a variable regular expressions delimited by newlines. Verify that filtered variables from per TIMOB 6549 are not displayed in Variables view.,TISTUD-894,0,
"1.0.7 users will get the new dashboard, whereas pre 1.0.7 users will get the old dashboard. Add messaging to the existing dashboard to indicate that they must upgrade to 1.0.7 to get the new 1.8.0 mobile SDK.",TISTUD-822,0,
"In order to create a better validation experience for tiapp.xml and timodule.xml files suggestion is to create a XSD for them. Note that tiapp.xml spans both mobile and desktop applications. I don t know if it s feasible to create a XSD that spans both cases, or if it should be split into two.",TISTUD-811,0,
Links and references to the html5 naming for mobile web can be removed.,TISTUD-810,0,
"We need to send the user s currently requested Java locale on the query string so that we can send back localized versions of the Dashboard in the future. Suggested URL is nl ISOCode, as passed in to the Java executable.",TISTUD-804,0,
"Requesting the ability to auto lock the console if you scroll away from the bottom and then unlock when you scroll back to the bottom. Would like it to function like the terminal does. I have attached a screencast to demonstrate the difference in behavior between the Studio Console and the Terminal. Terminal on the left, Studio Console on the right . ",TISTUD-794,0,
"Inspired by Motorola s Motodev, let s add a set of snippets of drag drop code to Studio. We could add such snippets for common functions. Or, as Tony G suggested, this could be the evolution of Kitchen Sink. We d rip out all its API demo code and make each a snippet that could be dropped into a project. See for their UI. We should use a similar categorized arrangement of snippets, but one based on common use cases within our APIs. Prof Support, Dev Relations, and Training could collaborate to create the snippets to be added. ",TISTUD-787,0,
We need to support switching Javascript runtimes with a dropdown in the tiapp.xml form editor for Android apps. This is controlled via a simple property property Valid values are rhino and v8 ,TISTUD-764,0,
This package is sparse on comments. Please add comments to elucidate the classes and methods.,TISTUD-757,0,
Create a section in the TiApp editor for manipulating the modules in the tiapp.xml for a Mobile project. ,TISTUD-754,0,
"Add dashboard support for checking GIT windows only . Configuring GIT should be allowed on a Windows OS through the installation of Portable GIT. Remove current dialog popup on startup Add check for git configuration to current dashboard check If check fails, add button that pops up the same dialog as shown now which ultimately does the installation Note that for Aptana Studio, this would require us implementing a similar dashboard as Titanium Studio so that we may perform the same checks there.",TISTUD-746,0,
"The action should return, at least, the logged in user name email and the MD5 hash of his her email.",TISTUD-718,0,
"At the moment, the call to compute the installed SDKs status is done synchronously, which causes for delays when the Dashboard loads. We need to change that call to start an asynchronous job and report with an event when the results are ready to be rendered. ",TISTUD-715,0,
"Add a controller action that will return a list of available sample projects. That list should contain the following information for each sample Sample name Sample ID Description Screenshot image path can be empty, for now The Dashboard will create sample items using this information and will trigger the Samples import handler when a specific sample is clicked on.",TISTUD-714,0,
See the attached screen...request is to add a Browse button so that you can select the path in which to save the file rather than having to type the path.,TISTUD-651,0,
"When packaging, the n will not show the install splash screen by putting a .installed file in the Contents directory. When this file exists, Titanium Desktop Apps will not show the install splash screen the first time the app runs. A customer was asking for this on ",TISTUD-592,0,
"When first starting Titanium Studio a user may not have properly configured their SDKs Individual processes should be allowed to contribute to the configuration screen. Some may be automatic processes i.e. they need no user interaction, but need to alert the user , and some require user feedback or choice. Current processes iOS SDK installation Android SDK installation BlackBerry SDK installation Firefox Browser location Git install windows only Choose Portable Git? Python Auto configure interpreters",TISTUD-570,0,
Update the version to 1.0.4,TISTUD-537,0,
When you download the BlackBerry SDK by clicking on the link Update SDK... it automatically changes the BlackBerry SDK Directory path to and not the location of the newly installed BBsdk. ,TISTUD-506,0,
Plugins All are missing the build qualifier the segment after the point version .,TISTUD-505,0,
Details on attached wiki page ,TISTUD-499,0,
"In order to be consistent across products, we should rename instances of Utils classes to drop the s, i.e. MobileUsageUtils MobileUsageUtil",TISTUD-481,0,
This might also test Studio capabilities i.e. debugging on off ,TISTUD-480,0,
Add unit tests for both classes.,TISTUD-474,0,
We want interface Builder integrated with the Titanium studio next release.,TISTUD-454,0,
allow a ruble to contributing the image for a template see attached picture,TISTUD-428,0,
"When creating and importing a titanium mobile project, we should copy the api.jsca file for the SDK being used by that project. If the api.jsca file does not exist, then we should fall back to the api.jsca in the timobile plugin. Also, if the SDK version is changed while editing a tiapp.xml file, we should update the api.jsca, if necessary, when the tiapp.xml file is saved.",TISTUD-406,0,
"In Titanium Developer the console output color codes the info, debug, and warn logging functions. It s very handy when scrolling through to see what is what. You can also filter out the 3 types of logging if you just want to see, info, or info debug, or info warn.",TISTUD-400,0,
"I m not sure how this looks on other platforms, but on Ubuntu 9.10, the Deployment Targets label is centered vertically with all of the deploy targets. This makes the first item look like it is associated with the previous item in the dialog see attached . Older screenshots show the deploy targets running horizontally. If these are supposed to be vertical, then I would justify the label to the top instead of centering it.",TISTUD-373,0,
"The code assist show icons that are active or grayed in order to inform the developer if a property or function is supported on a specific browser. While this is useful when developing web pages, it has no added value on mobile applications. There are however android and iPhone which is very ugly by the way icons. But those must be activated in the Editors Preference window. see screenshot The default setting should be Android and iPhone for Mobile projects. And no icons for Desktop projects.",TISTUD-358,0,
"Send analytic pings for project creation, launch simulator, packaging etc...",TISTUD-348,0,
"After a workspace switch, TiStudio downloads SDKs again, what is a lengthy and annoying task.",TISTUD-346,0,
1. Click the debug view 2. Debug perspective Breakpoints tab right click import breakpoints Actual Result Does nothing Expected Result Allow the user to import breakpoint files ,TISTUD-339,0,
"In most eclipse based IDE s you can command click a method, var, property, etc. and it will jump to the source. If the source is in another file it will open the file and go to the source. This actually works right now in PHP with TiStudio. Having this for the javascript context would be wonderful.",TISTUD-335,0,
"Similar to Android support, add the option to launch a debugger on the emulated device. See run on emulator for relevant device configuration options. Ticket is for integrating the run debug configurations into Studio. Actual debugger work would be handled by BlackBerry team.",TISTUD-327,0,
Similar to Android. A little icon 16px x 16px to display in the various menus that indicates ,TISTUD-325,0,
"Packaging scripts similar to Android and iPhone workflow, and will appear under the packaging button in App Explorer Project Explorer. Check that signing keys exist both Blackberry and user s. If not, direct them to Preference page Set save location for final packaged file via Browse... button. Run builder.py script with appropriate arguments to complete packaging process ",TISTUD-324,0,
"Similar to Android, BlackBerry needs to point to an installed version of the blackberry SDK. By default, this will be Titanium Studio, so we can pre fill the value. However, the user should be allowed the option to configure this value if it happens to be something other than the default i.e. they have installed the tools in a different version of Eclipse . This might be necessary as the BlackBerry tools require a 32 bit JRE, and a user might be using Eclipse 64 bit.",TISTUD-322,0,
"At the very least, some more padding around the individual steps would be good, though perhaps using icons to indicate state might look good too.",TISTUD-320,0,
"Similar to Android, there will be a checkbox on the Create new project wizard in the Deployment Options section. User must have the BlackBerry tools installed, and be using a version of the TiMobile SDK that supports BlackBerry The BlackBerry tools only work on Windows, so the option would be grayed out on other platforms, indicating why it is grayed out.",TISTUD-318,0,
"Confirm that the BlackBerry tooling here can be installed on top of Titanium Studio If it cannot, we need to figure out what packaging changes to make to Titanium Studio in order for it to be able to work. If it turns out that it requires a whole bunch of things, like the Java editor, then we may want to consider requiring those who wish to do BlackBerry development to install Eclipse and use TiStudio as a plugin.",TISTUD-317,0,
"I'd like to be able to run a project in the simulator emulator at least without having to import the project. This would be especially useful in a learning or training environment where we re working with many different projects. It would be helpful when users try out code from github, etc. Seems like tiapp.xml would give you all the info you need.",TISTUD-310,0,
"When I try to include an external module SMSDialog Module from and compile my app to run on the iPhone simulator I get the following error Error Traceback most recent call last File line 1091, in main TI DEVELOPMENT 1 DEBUG 1 TI VERSION s File line 1012, in execute xcode output File line 39, in run sys.exit rc SystemExit 65 This same code compiles correctly using Titanium Developer version 1.2.2. ",TISTUD-302,0,
Currently we check for Allow the user to specify a new location to check. Suggest adding a preference to the Titanium pref page to allow a user to plug in a new URL.,TISTUD-300,0,
I m using external app for SVN versioning and .svn directories are visible. Also .settings directory from Eclipse should be hidden I think ,TISTUD-297,0,
"Ordinarily, we shouldn t allow the user to get this far in the process, but if they somehow manage to get here, we should alert the user to the error.",TISTUD-288,0,
"Instead, let the user pick a default workspace on first launch.",TISTUD-285,0,
"Similar to how web projects work. We have templates in the Titanium ruble. On project creation, once we have run the scripts, we then copy in the template files. We only have one titanium ruble at the moment if necessary, we can create two, or somehow indicate the samples apply to mobile or desktop projects.",TISTUD-268,0,
See attached image. Suggest the following Titanium Studio Check for Titanium SDK Updates Install Titanium SDK from URL...,TISTUD-267,0,
"Using Help Install Titanium SDK from URL a user can install a SDK from a URL. However, once the installation has been completed, we should pop a toast to indicate that the installation process has completed.",TISTUD-260,0,
We should have the ability to check the build number of the SDK that we are running in tiStudio. All the information is written to a text file called version.txt in the SDK folder ,TISTUD-255,0,
Git clone for kitchen sink takes around 3 4 minutes and the progress is stuck at 4 . It s somewhat confusing since I don t know whether something went wrong or it s just taking a while. Some type of progress indicator would be nice,TISTUD-253,0,
"Most developers I know have their own path for their development projects, often which they have been using for many years. The Ti Studio needs the ability to change the default location to be whatever the end developer wants. ",TISTUD-234,0,
"Would be great if when importing a project, it remembered the last folder you imported from and showed the Finder Explorer starting there. Like Eclipse does . I imagine people tuck their Ti projects away in a special folder, so having it default to the last project s folder makes it just one step away from the folder containing all their projects.",TISTUD-216,0,
"When the user opens a debugging session, and switches to the debug perspective, only the Eclipse Debug button is left for re launching the application while still in the Debug perspective. This makes the user experience somewhat inconsistent because presumably they will be launching from the Debug button inside the App Explorer Titanium perspective . If we have the App Explorer itself exist in both perspectives, it should give the same interface for launching to the user.",TISTUD-215,0,
"Currently, the deploy targets resources are only created when a project is created. There is no scripting support for updating the resources directory by a new set of targets. To avoid any user confusion, we should probably hide those targets or gray them out with some info about the problem. ",TISTUD-213,0,
"When importing a previously created titanium mobile project, the deploy targets that were set for that project may not be compatible with the importing environment for various reasons like missing SDKs or unsupported operating system. The import project wizard should display to the user any detected issues before creating the project, and perhaps offer to fix them in some cases such as grabbing a missing SDK . ",TISTUD-212,0,
Steps to Reproduce 1. Create a new iOS project 2. Run as iOS device 3. See the console Actual execution error iTunes got an error Can t continue update. 1708 Expected No error,TISTUD-209,0,
Currently user has to reenter all fields in Android Distribute dialog. It would be more convenient to save and reuse them.,TISTUD-204,0,
"In an ideal world, no user modifications would be required for a project creating in TiDev and brought into tiStudio. Not sure if thats possible or a goal, but we wanted to log it. the issues we have encountered TISTUD 198 TISTUD 199 ",TISTUD-201,0,
"Looking at the samples view, it should have a few extra items 1 A description of the sample in question. 2 Allow the sample to be tagged with a variety of text phrases. We could use that for sorting filtering. ",TISTUD-195,0,
We need a command probably under help to install beta versions of Titanium Mobile Desktop SDKs via specific URLS. Something like the urls found at We need to be able to recognize the difference between a mobilesdk and desktop sdk download.,TISTUD-184,0,
User should not have to drop jsca file into Titanium project to get CA.,TISTUD-178,0,
"It currently shows Aptana, Inc when hovering over the installer image. Would be 5 points if it is already in correct format.",TISTUD-176,0,
While using two screens the login form ist displayed between the screens. Screenshot attached,TISTUD-174,0,
"We indicate we can t find the SDK, but let s add a link directing the user where to download it if they don t have it already ",TISTUD-167,0,
"I created the Desktop packaging wizard to mimic what was in Titanium Developer, but I had trouble getting it to look pretty . Michael, you did a nice job fixing up my other nasty Ui work on wizards, maybe you can take a look?",TISTUD-166,0,
User always gets incorrect login password message.,TISTUD-144,0,
"I m assuming there is some what for portal to communicate and get a list of recently opened files from Eclipse since Eclipse itself shows such a list , and return it as a JSON array of links that a developer could turn into clickable links on the portal page.",TISTUD-141,0,
"Add a way for a link to open a specific view in the user interface, by passing the view s ID ",TISTUD-140,0,
"Add a way for a link to trigger a specific command in Studio, i.e. ",TISTUD-139,0,
"Could be done through a link. Suggestion is to allow the user to pass in a specific ID, i.e. ",TISTUD-138,0,
The username label is mis leading. I believe we re always looking for the user s email address they used to register with.,TISTUD-131,0,
"When you first start TI Studio, it brings up a login screen. I entered my credentials, hit Return and... nothing. It should invoke the login button.",TISTUD-130,0,
"The code for dealing with modules was commented out by me in porting over the Ti Dev 1 packager for Desktop, since we didn t have this in our metadata or anything. We need to re implement this now that we are keeping track of this.",TISTUD-127,0,
"Screenshot attached. it may be that the page should just be condensed somewhat, since I don t think we need that much space for the username password fields. Otherwise, can we place something in the blank area that would look fine if the fields are pasted over the top?",TISTUD-125,0,
"Basically, if user goes offline, he currently still could continue to use TiStudio features, but until Studio restart. It would be better to have some grace period if offline.",TISTUD-124,0,
"When an application is building, you could see constant workspace updating in Progress view.",TISTUD-123,0,
"They ve just released JRuby 1.6.0 RC3, which fixes a bug we saw with some users on Windows with funky default charsets. we should upgrade when possible.",TISTUD-115,0,
We need to make Clean actually remove the contents of both the build iphone and build android directories but not the directory itself . This will cause a real clean when you build the project and regenerate compiled files. ,TISTUD-112,0,
"If a user starts Titanium Studio, and does not have a SDK installed, we need to ensure they have one ready. This might be done already if so, great. Otherwise, let s automatically download and install the latest desktop and mobile SDKs.",TISTUD-106,0,
We currently don t have a way for users to adjust where their titanium desktop and mobile sdks are installed. We will want to initialize them to Mac Linux Win32 ,TISTUD-101,0,
