"id","title","role","means","ends","highlight","kind","subkind","severity","false_positive"
18183,"As a Spring XD developer, I'd like to move reactor ip module from XD to s c s repo, so I can use it as source to build streaming pipeline.","As a Spring XD developer",", I'd like to move reactor ip module from XD to s c s repo,","so I can use it as source to build streaming pipeline.","Use the most common template: As a, I want to, So","uniform","uniform","medium",False
18185,"As a Spring XD developer, I'd like to move mongo module from XD to s c s m repo, so I can use it as source to build streaming pipeline. ","As a Spring XD developer",", I'd like to move mongo module from XD to s c s m repo,","so I can use it as source to build streaming pipeline.","Use the most common template: As a, I want to, So","uniform","uniform","medium",False
18186,"As a Spring XD developer, I'd like to move mail module from XD to s c s m repo, so I can use it as source to build streaming pipeline. ","As a Spring XD developer",", I'd like to move mail module from XD to s c s m repo,","so I can use it as source to build streaming pipeline.","Use the most common template: As a, I want to, So","uniform","uniform","medium",False
18187,"As a Spring XD developer, I'd like to move jms module from XD to s c s m repo, so I can use it as source to build streaming pipeline. ","As a Spring XD developer",", I'd like to move jms module from XD to s c s m repo,","so I can use it as source to build streaming pipeline.","Use the most common template: As a, I want to, So","uniform","uniform","medium",False
18884,"Add an option to destroy the stream job definitions. Also add confirm action that asks for user to confirm to proceed with destroy.",NULL,"Add an option to destroy the stream job definitions. Also add confirm action that asks for user to confirm to proceed with destroy.",NULL,"Add for who this story is","well_formed","no_role","high",False
19134,"Create a script to sanity check JMS and MQTT",NULL,"Create a script to sanity check JMS and MQTT",NULL,"Add for who this story is","well_formed","no_role","high",False
18884,"Add an option to destroy the stream job definitions. Also add confirm action that asks for user to confirm to proceed with destroy.",NULL,"Add an option to destroy the stream job definitions. Also add confirm action that asks for user to confirm to proceed with destroy.",NULL,"Add an option to destroy the stream job definitions<span class='highlight-text severity-high'>. Also add confirm action that asks for user to confirm to proceed with destroy.</span>","minimal","punctuation","high",False
18086,"Make it more clear what drivers need to be copied where. See https github.com spring projects spring xd issues 1653",NULL,"Make it more clear what drivers need to be copied where. See https github.com spring projects spring xd issues 1653",NULL,"Add for who this story is","well_formed","no_role","high",False
19173,"BatchJobsController.listForJob should be executionsForJob BatchJobsController.jobInstances should be instancesForJob The JavaDoc for the class and each method should be more descriptive about their functionality ",NULL,"BatchJobsController.listForJob should be executionsForJob BatchJobsController.jobInstances should be instancesForJob The JavaDoc for the class and each method should be more descriptive about their functionality ",NULL,"Add for who this story is","well_formed","no_role","high",False
19226,"Some tests esp. ModuleClasspathTests.testModuleWithClasspathAfterServerStarted seem to fail because of a race condition. Add a Hamcrest matcher that knows how to read the content of a FileSink Source and refactor those to read like e.g. assertThat fileSink, eventually hasContent foo ",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
19226,"Some tests esp. ModuleClasspathTests.testModuleWithClasspathAfterServerStarted seem to fail because of a race condition. Add a Hamcrest matcher that knows how to read the content of a FileSink Source and refactor those to read like e.g. assertThat fileSink, eventually hasContent foo ",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
18086,"Make it more clear what drivers need to be copied where. See https github.com spring projects spring xd issues 1653",NULL,"Make it more clear what drivers need to be copied where. See https github.com spring projects spring xd issues 1653",NULL,"Make it more clear what drivers need to be copied where<span class='highlight-text severity-high'>. See https github.com spring projects spring xd issues 1653</span>","minimal","punctuation","high",False
18094,"As a developer, I'd like to create separate repo for Lattice SPI, so I'don t have to bundle all SPI variants under one admin project.","As a developer",", I'd like to create separate repo for Lattice SPI,","so I'don t have to bundle all SPI variants under one admin project.","Use the most common template: As a, I want to, So","uniform","uniform","medium",False
18096,"As a user, I'd like to have direct shell commands to scale up down a given module instance, so I can avoid SPI specific CLI commands that needs run outside of data flow.","As a user",", I'd like to have direct shell commands to scale up down a given module instance,","so I can avoid SPI specific CLI commands that needs run outside of data flow.","Use the most common template: As a, I want to, So","uniform","uniform","medium",False
18092,"As a developer, I'd like to add undeployed status for Lattice SPI, so I can represent the correct status instead of the current unknown state.","As a developer",", I'd like to add undeployed status for Lattice SPI,","so I can represent the correct status instead of the current unknown state.","Use the most common template: As a, I want to, So","uniform","uniform","medium",False
18090,"As a developer, I'd like to add undeployed status for k8s SPI, so I can represent the correct status instead of the current unknown state.","As a developer",", I'd like to add undeployed status for k8s SPI,","so I can represent the correct status instead of the current unknown state.","Use the most common template: As a, I want to, So","uniform","uniform","medium",False
18285,"The current implementation makes use of cf java client, which is relatively heavy for our needs. It should be removed in favour of a bespoke RestOperations wrapper. See https github.com Zteve test cc oauth for sample code.",NULL,"The current implementation makes use of cf java client, which is relatively heavy for our needs. It should be removed in favour of a bespoke RestOperations wrapper. See https github.com Zteve test cc oauth for sample code.",NULL,"Add for who this story is","well_formed","no_role","high",False
19256,"Currently, ModulesController creates the ModuleDefinitionRepository instance with ModuleRegistry. Instead, we should inject the moduleDefinitionRepository into ModulesController directly.",NULL,"Currently, ModulesController creates the ModuleDefinitionRepository instance with ModuleRegistry. Instead, we should inject the moduleDefinitionRepository into ModulesController directly.",NULL,"Add for who this story is","well_formed","no_role","high",False
18644,"Would be nice to have the shell zip the contents of a directory if not already in zipped form. This way, the development cycle if one decided to use upload is quicker and edits can be done in place.",NULL,"Would be nice to have the shell zip the contents of a directory if not already in zipped form. This way, the development cycle if one decided to use upload is quicker and edits can be done in place.",NULL,"Would be nice to have the shell zip the contents of a directory if not already in zipped form<span class='highlight-text severity-high'>. This way, the development cycle if one decided to use upload is quicker and edits can be done in place.</span>","minimal","punctuation","high",False
18682,"Create a dedicated Launch Page for Jobs. Currently we create a launch form underneath the deployments table. That is a bit unwieldy when many deployed jobs are shown in the table.",NULL,"Create a dedicated Launch Page for Jobs. Currently we create a launch form underneath the deployments table. That is a bit unwieldy when many deployed jobs are shown in the table.",NULL,"Add for who this story is","well_formed","no_role","high",False
18682,"Create a dedicated Launch Page for Jobs. Currently we create a launch form underneath the deployments table. That is a bit unwieldy when many deployed jobs are shown in the table.",NULL,"Create a dedicated Launch Page for Jobs. Currently we create a launch form underneath the deployments table. That is a bit unwieldy when many deployed jobs are shown in the table.",NULL,"Create a dedicated Launch Page for Jobs<span class='highlight-text severity-high'>. Currently we create a launch form underneath the deployments table. That is a bit unwieldy when many deployed jobs are shown in the table.</span>","minimal","punctuation","high",False
18280,"Apply the same strategy for the Module Command Tests also to all other Shell integration tests.",NULL,"Apply the same strategy for the Module Command Tests also to all other Shell integration tests.",NULL,"Add for who this story is","well_formed","no_role","high",False
18301,"As a s c d developer, I'd like to invoke REST APIs via shell, so I can validate StreamController operations.","As a s c d developer",", I'd like to invoke REST APIs via shell,","so I can validate StreamController operations.","Use the most common template: As a, I want to, So","uniform","uniform","medium",False
18703,"As a follow up action from module registry refactoring we would have to clean up deprecated functions ex download of module definitions within our codebase. It may also be necessary to clean up Shell and Admin UI modules. ",NULL,"As a follow up action from module registry refactoring we would have to clean up deprecated functions ex download of module definitions within our codebase. It may also be necessary to clean up Shell and Admin UI modules. ",NULL,"Add for who this story is","well_formed","no_role","high",False
18703,"As a follow up action from module registry refactoring we would have to clean up deprecated functions ex download of module definitions within our codebase. It may also be necessary to clean up Shell and Admin UI modules. ",NULL,"As a follow up action from module registry refactoring we would have to clean up deprecated functions ex download of module definitions within our codebase. It may also be necessary to clean up Shell and Admin UI modules. ",NULL,"As a follow up action from module registry refactoring we would have to clean up deprecated functions ex download of module definitions within our codebase<span class='highlight-text severity-high'>. It may also be necessary to clean up Shell and Admin UI modules. </span>","minimal","punctuation","high",False
18704,"As a developer, I'd like to have a maintenance branch so that I can commit MINOR release ex 1.0.2 code changes instead of committing to MASTER.","As a developer",", I'd like to have a maintenance branch","so that I can commit MINOR release ex 1.0.2 code changes instead of committing to MASTER.","Use the most common template: As a, I want to, So","uniform","uniform","medium",False
18706,"Pre requisite for Rabbit MQ Benchmarks Infrastructure setup Configuration changes Tool chain setup",NULL,"Pre requisite for Rabbit MQ Benchmarks Infrastructure setup Configuration changes Tool chain setup",NULL,"Add for who this story is","well_formed","no_role","high",False
18707,"Please refer to the GH Issue reported here https github.com spring projects spring xd issues 1218",NULL,"Please refer to the GH Issue reported here https github.com spring projects spring xd issues 1218",NULL,"Add for who this story is","well_formed","no_role","high",False
18809,"http localhost 9393 management jolokia search xd. type , for singlenode in M7 returned a value..... on master it returns 404 error... ",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
18809,"http localhost 9393 management jolokia search xd. type , for singlenode in M7 returned a value..... on master it returns 404 error... ",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
18809,"http localhost 9393 management jolokia search xd. type , for singlenode in M7 returned a value..... on master it returns 404 error... ",NULL,NULL,NULL,"http localhost 9393 management jolokia search xd<span class='highlight-text severity-high'>. type , for singlenode in M7 returned a value..... on master it returns 404 error... </span>","minimal","punctuation","high",False
19009,"A reactor based TCP module that would support some basic CODECS. Should evaluate if this new TCP module would subsume the current reactor syslog module functionality or if the reactor syslog module should be enhanced upgradted.",NULL,"A reactor based TCP module that would support some basic CODECS. Should evaluate if this new TCP module would subsume the current reactor syslog module functionality or if the reactor syslog module should be enhanced upgradted.",NULL,"Add for who this story is","well_formed","no_role","high",False
19009,"A reactor based TCP module that would support some basic CODECS. Should evaluate if this new TCP module would subsume the current reactor syslog module functionality or if the reactor syslog module should be enhanced upgradted.",NULL,"A reactor based TCP module that would support some basic CODECS. Should evaluate if this new TCP module would subsume the current reactor syslog module functionality or if the reactor syslog module should be enhanced upgradted.",NULL,"A reactor based TCP module that would support some basic CODECS. Should evaluate if this new TCP module would subsume the current reactor syslog module functionality<span class='highlight-text severity-high'> or </span>if the reactor syslog module should be enhanced upgradted.","atomic","conjunctions","high",False
18732,"Small follow up story to XD 2094 to improve tooltip handling.",NULL,"Small follow up story to XD 2094 to improve tooltip handling.",NULL,"Add for who this story is","well_formed","no_role","high",False
19666,"Need to create a basic client library to provide easier access to the XD REST API. ",NULL,"Need to create a basic client library to provide easier access to the XD REST API. ",NULL,"Add for who this story is","well_formed","no_role","high",False
18105,"As a user, I'd like to refer to job orchestration documentation, so I can use it as guideline for building batch workflows. ","As a user",", I'd like to refer to job orchestration documentation,","so I can use it as guideline for building batch workflows.","Use the most common template: As a, I want to, So","uniform","uniform","medium",False
19668,"Running on Cloud Foundry and other managed environments we need to be able to specify a Redis password in addition to host and port.",NULL,"Running on Cloud Foundry and other managed environments we need to be able to specify a Redis password in addition to host and port.",NULL,"Add for who this story is","well_formed","no_role","high",False
19668,"Running on Cloud Foundry and other managed environments we need to be able to specify a Redis password in addition to host and port.",NULL,"Running on Cloud Foundry and other managed environments we need to be able to specify a Redis password in addition to host and port.",NULL,"Running on Cloud Foundry<span class='highlight-text severity-high'> and </span>other managed environments we need to be able to specify a Redis password in addition to host and port.","atomic","conjunctions","high",False
19670,"As a developer, I need a way to deploy job configurations as well as the related custom code to XD. ","As a developer",", I need a way to deploy job configurations as well as the related custom code to XD.",NULL,"Use the most common template: As a, I want to, So","uniform","uniform","medium",False
18106,"As a user, I'd like to use SpEL expressions inline at the stream definition level, so I can operate on the payload consistently while using any OOTB, including the custom modules. ","As a user",", I'd like to use SpEL expressions inline at the stream definition level,","so I can operate on the payload consistently while using any OOTB, including the custom modules.","Use the most common template: As a, I want to, So","uniform","uniform","medium",False
18109,"See https github.com spring cloud spring cloud dataflow issues 128 This is needed to support channel channel type constructs",NULL,"See https github.com spring cloud spring cloud dataflow issues 128 This is needed to support channel channel type constructs",NULL,"Add for who this story is","well_formed","no_role","high",False
19736,"The syslog source currently is hard coded to use udp on port 11111. Need to parameterize the port and provide an option to use TCP.",NULL,"The syslog source currently is hard coded to use udp on port 11111. Need to parameterize the port and provide an option to use TCP.",NULL,"Add for who this story is","well_formed","no_role","high",False
19736,"The syslog source currently is hard coded to use udp on port 11111. Need to parameterize the port and provide an option to use TCP.",NULL,"The syslog source currently is hard coded to use udp on port 11111. Need to parameterize the port and provide an option to use TCP.",NULL,"The syslog source currently is hard coded to use udp on port 11111. Need to parameterize the port<span class='highlight-text severity-high'> and </span>provide an option to use TCP.","atomic","conjunctions","high",False
19736,"The syslog source currently is hard coded to use udp on port 11111. Need to parameterize the port and provide an option to use TCP.",NULL,"The syslog source currently is hard coded to use udp on port 11111. Need to parameterize the port and provide an option to use TCP.",NULL,"The syslog source currently is hard coded to use udp on port 11111<span class='highlight-text severity-high'>. Need to parameterize the port and provide an option to use TCP.</span>","minimal","punctuation","high",False
18111,"As a Flo user, I'd like to have timeout and pollInterval as global options at the DSL level, so I can override the defaults at will. ","As a Flo user",", I'd like to have timeout and pollInterval as global options at the DSL level,","so I can override the defaults at will.","Use the most common template: As a, I want to, So","uniform","uniform","medium",False
18245,"Build SCS and SCD projects upon change in github repo. Push docker image for SCD Admin to docker hub",NULL,"Build SCS and SCD projects upon change in github repo. Push docker image for SCD Admin to docker hub",NULL,"Add for who this story is","well_formed","no_role","high",False
18245,"Build SCS and SCD projects upon change in github repo. Push docker image for SCD Admin to docker hub",NULL,"Build SCS and SCD projects upon change in github repo. Push docker image for SCD Admin to docker hub",NULL,"Build SCS and SCD projects upon change in github repo<span class='highlight-text severity-high'>. Push docker image for SCD Admin to docker hub</span>","minimal","punctuation","high",False
18246,"As a s c s developer, I'd like to create auto configuration for singlenode binder configuration properties, so I can automatically configure the Spring application based on the dependencies.","As a s c","s developer, I'd like to create auto configuration for singlenode binder configuration properties,","so I can automatically configure the Spring application based on the dependencies.","Use the most common template: As a, I want to, So","uniform","uniform","medium",False
18247,"As a user I should be able to use the existing admin UI client for spring cloud data admin with the appropriate server configurations.","As a user","I should be able to use the existing admin UI client for spring cloud data admin with the appropriate server configurations.",NULL,"Use the most common template: As a, I want to, So","uniform","uniform","medium",False
19683,"The asciidoc wiki should have a section included in the Sidebar.asciidoc as well that describes the general usage of the DSL syntax.",NULL,"The asciidoc wiki should have a section included in the Sidebar.asciidoc as well that describes the general usage of the DSL syntax.",NULL,"Add for who this story is","well_formed","no_role","high",False
19738,"Pointers to other documentation on how to install hadoop. ",NULL,"Pointers to other documentation on how to install hadoop. ",NULL,"Add for who this story is","well_formed","no_role","high",False
19739,"Show overall flow of data in a stream, the server components admin and container . How modules are deployed.",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
19739,"Show overall flow of data in a stream, the server components admin and container . How modules are deployed.",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
19739,"Show overall flow of data in a stream, the server components admin and container . How modules are deployed.",NULL,NULL,NULL,"Show overall flow of data in a stream, the server components admin and container <span class='highlight-text severity-high'>. How modules are deployed.</span>","minimal","punctuation","high",False
19741,"Similar to what would show up on structure101 reports.",NULL,"Similar to what would show up on structure101 reports.",NULL,"Add for who this story is","well_formed","no_role","high",False
19740,"Asciidoc doctor might have one as part of it toolchain",NULL,"Asciidoc doctor might have one as part of it toolchain",NULL,"Add for who this story is","well_formed","no_role","high",False
18112,"As a developer, I'd like to resolve remaining gaps wrt CI pipelines for Data Flow and the family, so I can continuously evaluate functionalities on every commit.","As a developer",", I'd like to re","solve remaining gaps wrt CI pipelines for Data Flow and the family, so I can continuously evaluate functionalities on every commit.","Use the most common template: As a, I want to, So","uniform","uniform","medium",False
18257,"As a Spring XD user, I'd like to use the latest releases of HDP PHD distros, so I can leverage the latest features to create pipelines involving HDFS .","As a Spring XD user",", I'd like to use the latest releases of HDP PHD distros,","so I can leverage the latest features to create pipelines involving HDFS .","Use the most common template: As a, I want to, So","uniform","uniform","medium",False
