"id","title","role","means","ends","highlight","kind","subkind","severity","false_positive"
28043,"We have 4 separate projects for building JavaScriptCore for Windows 8, Windows Phone 8, Windows 8.1 Store and x86 Phone , and Windows Phone 8.1 ARM. We should attempt to combine at least the 8.1 projects into one, and possibly the 8 into one or into the 8.1 .",NULL,"We have 4 separate projects for building JavaScriptCore for Windows 8, Windows Phone 8, Windows 8.1 Store and x86 Phone , and Windows Phone 8.1 ARM. We should attempt to combine at least the 8.1 projects into one, and possibly the 8 into one or into the 8.1 .",NULL,"We have 4 separate projects for building JavaScriptCore for Windows 8, Windows Phone 8, Windows 8<span class='highlight-text severity-high'>.1 Store and x86 Phone , and Windows Phone 8.1 ARM. We should attempt to combine at least the 8.1 projects into one, and possibly the 8 into one or into the 8.1 .</span>","minimal","punctuation","high",False
28043,"We have 4 separate projects for building JavaScriptCore for Windows 8, Windows Phone 8, Windows 8.1 Store and x86 Phone , and Windows Phone 8.1 ARM. We should attempt to combine at least the 8.1 projects into one, and possibly the 8 into one or into the 8.1 .",NULL,"We have 4 separate projects for building JavaScriptCore for Windows 8, Windows Phone 8, Windows 8.1 Store and x86 Phone , and Windows Phone 8.1 ARM. We should attempt to combine at least the 8.1 projects into one, and possibly the 8 into one or into the 8.1 .",NULL,"We have 4 separate projects for building JavaScriptCore for Windows 8, Windows Phone 8, Windows 8.1 Store<span class='highlight-text severity-high'> and </span>x86 Phone , and Windows Phone 8.1 ARM. We should attempt to combine at least the 8.1 projects into one, and possibly the 8 into one<span class='highlight-text severity-high'> or </span>into the 8.1 .","atomic","conjunctions","high",False
28043,"We have 4 separate projects for building JavaScriptCore for Windows 8, Windows Phone 8, Windows 8.1 Store and x86 Phone , and Windows Phone 8.1 ARM. We should attempt to combine at least the 8.1 projects into one, and possibly the 8 into one or into the 8.1 .",NULL,"We have 4 separate projects for building JavaScriptCore for Windows 8, Windows Phone 8, Windows 8.1 Store and x86 Phone , and Windows Phone 8.1 ARM. We should attempt to combine at least the 8.1 projects into one, and possibly the 8 into one or into the 8.1 .",NULL,"Add for who this story is","well_formed","no_role","high",False
28041,"We need to generate our wrappers as part of the build process and do so in the user s app, not in the TitaniumWindows module.",NULL,"We need to generate our wrappers as part of the build process and do","so in the user s app, not in the TitaniumWindows module.","Use the most common template: As a, I want, So","uniform","uniform","medium",False
28041,"We need to generate our wrappers as part of the build process and do so in the user s app, not in the TitaniumWindows module.",NULL,"We need to generate our wrappers as part of the build process and do","so in the user s app, not in the TitaniumWindows module.","We need to generate our wrappers as part of the build process<span class='highlight-text severity-high'> and </span>do so in the user s app, not in the TitaniumWindows module.","atomic","conjunctions","high",False
28041,"We need to generate our wrappers as part of the build process and do so in the user s app, not in the TitaniumWindows module.",NULL,"We need to generate our wrappers as part of the build process and do","so in the user s app, not in the TitaniumWindows module.","Add for who this story is","well_formed","no_role","high",False
28248,"Update ti.cloud module shipped with the SDK to v3.2.4",NULL,"Update ti.cloud module shipped with the SDK to v3.2.4",NULL,"Add for who this story is","well_formed","no_role","high",False
28044,"Want to double check new validators work as in test project. Related ticket DEVOPS 4274",NULL,"Want to double check new validators work as in test project. Related ticket DEVOPS 4274",NULL,"Want to double check new validators work as in test project<span class='highlight-text severity-high'>. Related ticket DEVOPS 4274</span>","minimal","punctuation","high",False
28044,"Want to double check new validators work as in test project. Related ticket DEVOPS 4274",NULL,"Want to double check new validators work as in test project. Related ticket DEVOPS 4274",NULL,"Add for who this story is","well_formed","no_role","high",False
28269,"needs to be implemented",NULL,"needs to be implemented",NULL,"Add for who this story is","well_formed","no_role","high",False
28271,"Blackberry Implement important UI.TableView functionality",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
28271,"Blackberry Implement important UI.TableView functionality",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
28279,"BlackBerry Sync with Appcelerator branch Sprint 13 ",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
28279,"BlackBerry Sync with Appcelerator branch Sprint 13 ",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
28286,"Blackberry Support overriding the default UI unit via tiapp.xml",NULL,"Blackberry Support overriding the default UI unit via tiapp.xml",NULL,"Add for who this story is","well_formed","no_role","high",False
28162,"Windows setup.js script doesn t set environment variables permanently on Windows 10",NULL,"Windows setup.js script doesn t set environment variables permanently on Windows 10",NULL,"Add for who this story is","well_formed","no_role","high",False
28164,"Windows Convert platform specific store or phone only code to using macros to guard",NULL,"Windows Convert platform specific store or phone only code to using macros to guard",NULL,"Add for who this story is","well_formed","no_role","high",False
28161,"Windows Update script to handle Windows 10 appxmanifest",NULL,"Windows Update script to handle Windows 10 appxmanifest",NULL,"Add for who this story is","well_formed","no_role","high",False
28166,"Windows Combine Windows 8.1 and Windows 10 SDK build artifacts for release",NULL,"Windows Combine Windows 8.1 and Windows 10 SDK build artifacts for release",NULL,"Windows Combine Windows 8.1<span class='highlight-text severity-high'> and </span>Windows 10 SDK build artifacts for release","atomic","conjunctions","high",False
28166,"Windows Combine Windows 8.1 and Windows 10 SDK build artifacts for release",NULL,"Windows Combine Windows 8.1 and Windows 10 SDK build artifacts for release",NULL,"Add for who this story is","well_formed","no_role","high",False
28165,"Windows Update CLI to use Windows 10 artifacts during win10 project builds",NULL,"Windows Update CLI to use Windows 10 artifacts during win10 project builds",NULL,"Add for who this story is","well_formed","no_role","high",False
28168,"Automated Unit Tests on Travis CI",NULL,"Automated Unit Tests on Travis CI",NULL,"Add for who this story is","well_formed","no_role","high",False
28167,"Windows Set up unit testing against Win 10 builds",NULL,"Windows Set up unit testing against Win 10 builds",NULL,"Add for who this story is","well_formed","no_role","high",False
28169,"Windows Test Windows 10 universal app under Windows 10 mobile",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
28169,"Windows Test Windows 10 universal app under Windows 10 mobile",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
28170,"Windows Revisit skipped mocha test",NULL,"Windows Revisit skipped mocha test",NULL,"Add for who this story is","well_formed","no_role","high",False
28171,"Windows Modify Windows SDK build process to grab and use JavaScriptCore from a URL",NULL,"Windows Modify Windows SDK build process to grab and use JavaScriptCore from a URL",NULL,"Add for who this story is","well_formed","no_role","high",False
28172,"Android Update native code to work against latest LTS V8 APIs",NULL,"Android Update native code to work against latest LTS V8 APIs",NULL,"Add for who this story is","well_formed","no_role","high",False
28173,"Android Update makefiles and build.xml to build against latest LTS of V8 library",NULL,"Android Update makefiles and build.xml to build against latest LTS of V8 library",NULL,"Add for who this story is","well_formed","no_role","high",False
28174,"Android Update v8 titanium build process to build latest LTS of V8",NULL,"Android Update v8 titanium build process to build latest LTS of V8",NULL,"Add for who this story is","well_formed","no_role","high",False
28178,"Windows Set up a Windows 10 build machine",NULL,"Windows Set up a Windows 10 build machine",NULL,"Add for who this story is","well_formed","no_role","high",False
28180,"Android Support implementing native interfaces in hyperloop",NULL,"Android Support implementing native interfaces in hyperloop",NULL,"Add for who this story is","well_formed","no_role","high",False
28181,"Android Generate first working prototype of module that allows Android API usage in JS",NULL,"Android Generate first working prototype of module that allows Android API usage in JS",NULL,"Add for who this story is","well_formed","no_role","high",False
28182,"Windows Compile targeting Windows 10 Universal",NULL,"Windows Compile targeting Windows 10 Universal",NULL,"Add for who this story is","well_formed","no_role","high",False
28183,"Windows Compile HAL targeting Windows 10",NULL,"Windows Compile HAL targeting Windows 10",NULL,"Add for who this story is","well_formed","no_role","high",False
28184,"Windows Compile JavaScriptCore targeting Windows 10",NULL,"Windows Compile JavaScriptCore targeting Windows 10",NULL,"Add for who this story is","well_formed","no_role","high",False
28160,"Windows Have PR builder run against Windows 10 and 8.1 with unit tests",NULL,"Windows Have PR builder run against Windows 10 and 8.1 with unit tests",NULL,"Add for who this story is","well_formed","no_role","high",False
28176,"iOS Sample app crashes on start with SQLite error related to analytics",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
28176,"iOS Sample app crashes on start with SQLite error related to analytics",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
28175,"Windows Docs Clarify requirements installation",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
28175,"Windows Docs Clarify requirements installation",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
28177,"Android Support usage of third party AARs in Hyperloop",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
28177,"Android Support usage of third party AARs in Hyperloop",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
28179,"Android Support usage of third party JARs in Hyperloop",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
28179,"Android Support usage of third party JARs in Hyperloop",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
28190,"Bump titanium mobile master branch to 5.1.0",NULL,"Bump titanium mobile master branch to 5.1.0",NULL,"Add for who this story is","well_formed","no_role","high",False
28185,"Windows Test if examples work on Windows 10",NULL,"Windows Test if examples work on Windows 10",NULL,"Add for who this story is","well_formed","no_role","high",False
28193,"Windows Test Movies sample",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
28193,"Windows Test Movies sample",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
28186,"Windows Windows 10 support for cmake",NULL,"Windows Windows 10 support for cmake",NULL,"Add for who this story is","well_formed","no_role","high",False
28188,"Windows Ensure Windows 8.1 targeted projects can build with Visual Studio 2015",NULL,"Windows Ensure Windows 8.1 targeted projects can build with Visual Studio 2015",NULL,"Add for who this story is","well_formed","no_role","high",False
28189,"Windows Ensure Windows 8.1 targeted projects can be built with VS 2013 on Windows 10",NULL,"Windows Ensure Windows 8.1 targeted projects can be built with VS 2013 on Windows 10",NULL,"Add for who this story is","well_formed","no_role","high",False
28196,"iOS Keyboard loses focus after 1 character when TextField is in a TableView TableViewRow",NULL,"iOS Keyboard loses focus after 1 character when TextField is in a TableView TableViewRow",NULL,"Add for who this story is","well_formed","no_role","high",False
28205,"Windows Update Ti.buildHash and Ti.buildDate properties on CI build",NULL,"Windows Update Ti.buildHash and Ti.buildDate properties on CI build",NULL,"Add for who this story is","well_formed","no_role","high",False
28206,"Windows auto layout support",NULL,"Windows auto layout support",NULL,"Add for who this story is","well_formed","no_role","high",False
28207,"Windows CommonJS module loading support",NULL,"Windows CommonJS module loading support",NULL,"Add for who this story is","well_formed","no_role","high",False
28209,"Windows Fix Jenkins CI build error",NULL,"Windows Fix Jenkins CI build error",NULL,"Add for who this story is","well_formed","no_role","high",False
28210,"Windows Create windows module build script",NULL,"Windows Create windows module build script",NULL,"Add for who this story is","well_formed","no_role","high",False
28192,"Create JerryScript Titanium API on Apple Watch prototype",NULL,"Create JerryScript Titanium API on Apple Watch prototype",NULL,"Add for who this story is","well_formed","no_role","high",False
28191,"Windows Test CLI on Windows 10 VS 2013",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
28191,"Windows Test CLI on Windows 10 VS 2013",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
28187,"Android Support building SDK on JDK 8 ",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
28187,"Android Support building SDK on JDK 8 ",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
28194,"Windows Implement Ti.UI.Picker, PickerColumn, PickerRow",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
28194,"Windows Implement Ti.UI.Picker, PickerColumn, PickerRow",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
28195,"Windows Update Webkit JSC port to latest",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
28195,"Windows Update Webkit JSC port to latest",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
28198,"Windows Test Corporate Employee Directory sample",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
28198,"Windows Test Corporate Employee Directory sample",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
28197,"Windows Wrong use of ",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
28197,"Windows Wrong use of ",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
28199,"Windows Test Field Service sample",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
28199,"Windows Test Field Service sample",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
28200,"Windows Test Todo list sample",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
28200,"Windows Test Todo list sample",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
28201,"Windows Test Rss Reader sample",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
28201,"Windows Test Rss Reader sample",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
28202,"Windows Test Geocoder sample",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
28202,"Windows Test Geocoder sample",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
28203,"Windows Package i18n resources",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
28203,"Windows Package i18n resources",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
28204,"Windows Global.String and i18n functions",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
28204,"Windows Global.String and i18n functions",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
28208,"Windows Write How To documentations",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
28208,"Windows Write How To documentations",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
28214,"Windows Create a default native project structure",NULL,"Windows Create a default native project structure",NULL,"Add for who this story is","well_formed","no_role","high",False
28213,"Windows Create templates for native module project generation",NULL,"Windows Create templates for native module project generation",NULL,"Add for who this story is","well_formed","no_role","high",False
28219,"Windows Introduce Nullable templated type in TitaniumKit APIs",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
28219,"Windows Introduce Nullable templated type in TitaniumKit APIs",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
28215,"Windows Move native type hooks wrappers to user s app",NULL,"Windows Move native type hooks wrappers to user s app",NULL,"Add for who this story is","well_formed","no_role","high",False
28217,"Windows Combine JavaScriptCore projects for Windows 8.1",NULL,"Windows Combine JavaScriptCore projects for Windows 8.1",NULL,"Add for who this story is","well_formed","no_role","high",False
28220,"Windows CI build server for JavaScriptCore",NULL,"Windows CI build server for JavaScriptCore",NULL,"Add for who this story is","well_formed","no_role","high",False
28221,"Windows hardware back button should close Ti.Window",NULL,"Windows hardware back button should close Ti.Window",NULL,"Add for who this story is","well_formed","no_role","high",False
28222,"Windows Working prototype of Native API wrappers",NULL,"Windows Working prototype of Native API wrappers",NULL,"Add for who this story is","well_formed","no_role","high",False
28223,"Windows Investigate how to expose Native APIs through Javascript",NULL,"Windows Investigate how to expose Native APIs through Javascript",NULL,"Add for who this story is","well_formed","no_role","high",False
28224,"Windows JSExport API CreateObject T should be removed",NULL,"Windows JSExport API CreateObject T should be removed",NULL,"Add for who this story is","well_formed","no_role","high",False
28227,"Windows Stub out remaining properties and methods on existing UI proxies for Corporate Directory app",NULL,"Windows Stub out remaining properties and methods on existing UI proxies for Corporate Directory app",NULL,"Windows Stub out remaining properties<span class='highlight-text severity-high'> and </span>methods on existing UI proxies for Corporate Directory app","atomic","conjunctions","high",False
28227,"Windows Stub out remaining properties and methods on existing UI proxies for Corporate Directory app",NULL,"Windows Stub out remaining properties and methods on existing UI proxies for Corporate Directory app",NULL,"Add for who this story is","well_formed","no_role","high",False
28228,"BlackBerry Remove from SDK Distribution",NULL,"BlackBerry Remove from SDK Distribution",NULL,"Add for who this story is","well_formed","no_role","high",False
28229,"CLI Remove BB from Titanium CLI",NULL,"CLI Remove BB from Titanium CLI",NULL,"Add for who this story is","well_formed","no_role","high",False
28230,"Windows Implement cross platform mapping of status codes to status text for HTTPClient",NULL,"Windows Implement cross platform mapping of status codes to status text for HTTPClient",NULL,"Add for who this story is","well_formed","no_role","high",False
28231,"iOS Investigate including native extensions in a Titanium project",NULL,"iOS Investigate including native extensions in a Titanium project",NULL,"Add for who this story is","well_formed","no_role","high",False
28232,"TiAPI Move titanium mobile master version to 4.0",NULL,"TiAPI Move titanium mobile master version to 4.0",NULL,"Add for who this story is","well_formed","no_role","high",False
28233,"Windows Generate an overview of Windows API implementation coverage",NULL,"Windows Generate an overview of Windows API implementation coverage",NULL,"Add for who this story is","well_formed","no_role","high",False
28234,"HAL Create helper functions macros for typical argument list type checking casting in js bridge methods",NULL,"HAL Create helper functions macros for typical argument list type checking casting in js bridge methods",NULL,"Add for who this story is","well_formed","no_role","high",False
28235,"HAL Create helper macros for defining TitaniumKit bridge function pairs",NULL,"HAL Create helper macros for defining TitaniumKit bridge function pairs",NULL,"Add for who this story is","well_formed","no_role","high",False
28216,"Windows Reduce number of VS module projects",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
28216,"Windows Reduce number of VS module projects",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
28211,"Windows Implement the ability to use native modules with a titanium project",NULL,"Windows Implement the ability to use native modules with a titanium project",NULL,"Add for who this story is","well_formed","no_role","high",False
28218,"Test of DEVOPS 4274",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
28218,"Test of DEVOPS 4274",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
28226,"Windows Convert current corporate directory app into example",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
28226,"Windows Convert current corporate directory app into example",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
28225,"Windows Implement simple linear animations",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
28225,"Windows Implement simple linear animations",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
28236,"HAL Create helper functions macros for common property additions to classes",NULL,"HAL Create helper functions macros for common property additions to classes",NULL,"Add for who this story is","well_formed","no_role","high",False
28239,"Windows Fix Travis to catch missed compiler error and warnings",NULL,"Windows Fix Travis to catch missed compiler error and warnings",NULL,"Add for who this story is","well_formed","no_role","high",False
28238,"Add documentation for Windows APIs",NULL,"Add documentation for Windows APIs",NULL,"Add for who this story is","well_formed","no_role","high",False
28241,"Run ctest tests on CI build of HAL",NULL,"Run ctest tests on CI build of HAL",NULL,"Add for who this story is","well_formed","no_role","high",False
28240,"Windows Move Duplicate Titanium TiModule Into Existing Titanium Module",NULL,"Windows Move Duplicate Titanium TiModule Into Existing Titanium Module",NULL,"Add for who this story is","well_formed","no_role","high",False
28242,"Run ctest tests on CI build of ",NULL,"Run ctest tests on CI build of ",NULL,"Add for who this story is","well_formed","no_role","high",False
28250,"Create Travis status page across repositories",NULL,"Create Travis status page across repositories",NULL,"Add for who this story is","well_formed","no_role","high",False
28243,"Windows Run cpplint as part of Travis build",NULL,"Windows Run cpplint as part of Travis build",NULL,"Add for who this story is","well_formed","no_role","high",False
28251,"Android Build Run Hook",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
28251,"Android Build Run Hook",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
28244,"Windows Add cppcheck cpplint to CI Build",NULL,"Windows Add cppcheck cpplint to CI Build",NULL,"Add for who this story is","well_formed","no_role","high",False
28245,"Run ti mocha tests as part of Jenkins build",NULL,"Run ti mocha tests as part of Jenkins build",NULL,"Add for who this story is","well_formed","no_role","high",False
28247,"iOS Map Module bump version to 2.0.4 and add titanium mobile",NULL,"iOS Map Module bump version to 2.0.4 and add titanium mobile",NULL,"iOS Map Module bump version to 2.0.4<span class='highlight-text severity-high'> and </span>add titanium mobile","atomic","conjunctions","high",False
28247,"iOS Map Module bump version to 2.0.4 and add titanium mobile",NULL,"iOS Map Module bump version to 2.0.4 and add titanium mobile",NULL,"Add for who this story is","well_formed","no_role","high",False
28253,"Android Build Package and sign app",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
28253,"Android Build Package and sign app",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
28254,"Android Build Build Java files and run dexer",NULL,"Android Build Build Java files and run dexer",NULL,"Add for who this story is","well_formed","no_role","high",False
28255,"Android Build Create AndroidManifest.xml",NULL,"Android Build Create AndroidManifest.xml",NULL,"Add for who this story is","well_formed","no_role","high",False
28257,"Android Build Init the build android directory and files",NULL,"Android Build Init the build android directory and files",NULL,"Add for who this story is","well_formed","no_role","high",False
28258,"Android Build Detect if need to force rebuild",NULL,"Android Build Detect if need to force rebuild",NULL,"Add for who this story is","well_formed","no_role","high",False
28260,"LiveView App not updating upon editing localization files",NULL,"LiveView App not updating upon editing localization files",NULL,"Add for who this story is","well_formed","no_role","high",False
28261,"CLI needs to support the ability to specify different login endpoints",NULL,"CLI needs to support the ability to specify different login endpoints",NULL,"Add for who this story is","well_formed","no_role","high",False
28252,"Android Build Package Hook",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
28252,"Android Build Package Hook",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
28246,"Windows Cross platform C Logger",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
28246,"Windows Cross platform C Logger",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
28256,"Android Build Compile resources",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
28256,"Android Build Compile resources",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
28259,"Android Build Validate command line arguments and tiapp.xml settings",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
28259,"Android Build Validate command line arguments and tiapp.xml settings",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
28262,"BlackBerry Implement important functionality",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
28262,"BlackBerry Implement important functionality",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
28263,"BlackBerry Implement important Titanium.App functionality",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
28263,"BlackBerry Implement important Titanium.App functionality",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
28264,"BlackBerry Implement important Titanium.Platform functionality",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
28264,"BlackBerry Implement important Titanium.Platform functionality",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
28265,"BlackBerry Implement important Titanium.Map.View functionality",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
28265,"BlackBerry Implement important Titanium.Map.View functionality",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
28266,"BlackBerry Implement important Titanium.Map functionality",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
28266,"BlackBerry Implement important Titanium.Map functionality",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
28267,"BlackBerry Implement important Titanium.Analytics functionality",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
28267,"BlackBerry Implement important Titanium.Analytics functionality",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
28268,"BlackBerry Implement important Titanium.Media functionality",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
28268,"BlackBerry Implement important Titanium.Media functionality",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
28270,"iOS Update jscore to 538.11.1 version",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
28270,"iOS Update jscore to 538.11.1 version",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
28272,"Blackberry Implement important Titanium.UI.Switch functionality",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
28272,"Blackberry Implement important Titanium.UI.Switch functionality",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
28273,"Blackberry Implement important Titanium.UI.Slider functionality",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
28273,"Blackberry Implement important Titanium.UI.Slider functionality",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
28278,"Blackberry Fix Anvil issue caused by sync",NULL,"Blackberry Fix Anvil issue caused by sync",NULL,"Add for who this story is","well_formed","no_role","high",False
28281,"BlackBerry Anvil Add ability to run on device",NULL,"BlackBerry Anvil Add ability to run on device",NULL,"Add for who this story is","well_formed","no_role","high",False
28282,"Blackberry Merge Appcelerator s KS branch with our branch",NULL,"Blackberry Merge Appcelerator s KS branch with our branch",NULL,"Add for who this story is","well_formed","no_role","high",False
28277,"Blackberry Upgrade to R8",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
28277,"Blackberry Upgrade to R8",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
28274,"Blackberry Implement important functionality",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
28274,"Blackberry Implement important functionality",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
28275,"Blackberry Implement important Titanium.UI methods",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
28275,"Blackberry Implement important Titanium.UI methods",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
28276,"Blackberry Implement important Ti.UI.Label functionality",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
