"id","title","role","means","ends","highlight","kind","subkind","severity","false_positive"
17181,"Implement the 8shapes visual index as a tab in the developer console. Reference https www.dropbox.com sh hh02tj5th6dsh2q AABNgGt8ZNk41i ZlzvSZSLsa visual 20index?dl 0 lh null Sonatype 20Nexus 20Visual 20Index.psd Out of scope items Icons we aren t using all the icons represented in the style guide ",NULL,"Implement the 8shapes visual index as a tab in the developer console. Reference https www.dropbox.com sh hh02tj5th6dsh2q AABNgGt8ZNk41i ZlzvSZSLsa visual 20index?dl 0 lh null Sonatype 20Nexus 20Visual 20Index.psd Out of scope items Icons we aren t using all the icons represented in the style guide ",NULL,"Add for who this story is","well_formed","no_role","high",False
17181,"Implement the 8shapes visual index as a tab in the developer console. Reference https www.dropbox.com sh hh02tj5th6dsh2q AABNgGt8ZNk41i ZlzvSZSLsa visual 20index?dl 0 lh null Sonatype 20Nexus 20Visual 20Index.psd Out of scope items Icons we aren t using all the icons represented in the style guide ",NULL,"Implement the 8shapes visual index as a tab in the developer console. Reference https www.dropbox.com sh hh02tj5th6dsh2q AABNgGt8ZNk41i ZlzvSZSLsa visual 20index?dl 0 lh null Sonatype 20Nexus 20Visual 20Index.psd Out of scope items Icons we aren t using all the icons represented in the style guide ",NULL,"Implement the 8shapes visual index as a tab in the developer console<span class='highlight-text severity-high'>. Reference https www.dropbox.com sh hh02tj5th6dsh2q AABNgGt8ZNk41i ZlzvSZSLsa visual 20index?dl 0 lh null Sonatype 20Nexus 20Visual 20Index.psd Out of scope items Icons we aren t using all the icons represented in the style guide </span>","minimal","punctuation","high",False
17176,"Staging has already been moved to orient db but old modello based config classes are still in place and used to upgrade from staging.xml. Lets remove the modello classes and take care of upgrade during NX2 NX3 migration. Note Removing modello will mean that quite a bunch of staging legacy ITs will have to be rewritten as they are copying over a staging.xml",NULL,"Staging has already been moved to orient db but old modello based config classes are still in place and used to upgrade from staging.xml. Lets remove the modello classes and take care of upgrade during NX2 NX3 migration. Note Removing modello will mean that quite a bunch of staging legacy ITs will have to be rewritten as they are copying over a staging.xml",NULL,"Add for who this story is","well_formed","no_role","high",False
17176,"Staging has already been moved to orient db but old modello based config classes are still in place and used to upgrade from staging.xml. Lets remove the modello classes and take care of upgrade during NX2 NX3 migration. Note Removing modello will mean that quite a bunch of staging legacy ITs will have to be rewritten as they are copying over a staging.xml",NULL,"Staging has already been moved to orient db but old modello based config classes are still in place and used to upgrade from staging.xml. Lets remove the modello classes and take care of upgrade during NX2 NX3 migration. Note Removing modello will mean that quite a bunch of staging legacy ITs will have to be rewritten as they are copying over a staging.xml",NULL,"Staging has already been moved to orient db but old modello based config classes are still in place<span class='highlight-text severity-high'> and </span>used to upgrade from staging.xml. Lets remove the modello classes and take care of upgrade during NX2 NX3 migration. Note Removing modello will mean that quite a bunch of staging legacy ITs will have to be rewritten as they are copying over a staging.xml","atomic","conjunctions","high",False
17176,"Staging has already been moved to orient db but old modello based config classes are still in place and used to upgrade from staging.xml. Lets remove the modello classes and take care of upgrade during NX2 NX3 migration. Note Removing modello will mean that quite a bunch of staging legacy ITs will have to be rewritten as they are copying over a staging.xml",NULL,"Staging has already been moved to orient db but old modello based config classes are still in place and used to upgrade from staging.xml. Lets remove the modello classes and take care of upgrade during NX2 NX3 migration. Note Removing modello will mean that quite a bunch of staging legacy ITs will have to be rewritten as they are copying over a staging.xml",NULL,"Staging has already been moved to orient db but old modello based config classes are still in place and used to upgrade from staging<span class='highlight-text severity-high'>.xml. Lets remove the modello classes and take care of upgrade during NX2 NX3 migration. Note Removing modello will mean that quite a bunch of staging legacy ITs will have to be rewritten as they are copying over a staging.xml</span>","minimal","punctuation","high",False
17182,"Implement storage for NuGet metadata and content.",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
17182,"Implement storage for NuGet metadata and content.",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
17186,"Acceptance Criteria Add and test support for the ability to use the npm deprecate command to deprecate a package Add and test support for the ability to use the npm deprecate command to UNdeprecate a package Visually show that the package has been deprecated in Search and Browse This is the alternative for npm unpublish NEXUS 6892 ",NULL,"Acceptance Criteria Add and test support for the ability to use the npm deprecate command to deprecate a package Add and test support for the ability to use the npm deprecate command to UNdeprecate a package Visually show that the package has been deprecated in Search and Browse This is the alternative for npm unpublish NEXUS 6892 ",NULL,"Add for who this story is","well_formed","no_role","high",False
17186,"Acceptance Criteria Add and test support for the ability to use the npm deprecate command to deprecate a package Add and test support for the ability to use the npm deprecate command to UNdeprecate a package Visually show that the package has been deprecated in Search and Browse This is the alternative for npm unpublish NEXUS 6892 ",NULL,"Acceptance Criteria Add and test support for the ability to use the npm deprecate command to deprecate a package Add and test support for the ability to use the npm deprecate command to UNdeprecate a package Visually show that the package has been deprecated in Search and Browse This is the alternative for npm unpublish NEXUS 6892 ",NULL,"Acceptance Criteria Add<span class='highlight-text severity-high'> and </span>test support for the ability to use the npm deprecate command to deprecate a package Add and test support for the ability to use the npm deprecate command to UNdeprecate a package Visually show that the package has been deprecated in Search and Browse This is the alternative for npm unpublish NEXUS 6892 ","atomic","conjunctions","high",False
17187,"Need UI for administration of various CMA components like sources views blobstores",NULL,"Need UI for administration of various CMA components like sources views blobstores",NULL,"Add for who this story is","well_formed","no_role","high",False
17188,"Elaborate on the concept of source availability. In both config and instantiated sources, handle state tracking for auto blocking on communication errors with escalating retry times manual blocking correct view behavior when sources are removed entirely",NULL,"Elaborate on the concept of source availability. In both config and instantiated sources, handle state tracking for auto blocking on communication errors with escalating retry times manual blocking correct view behavior when sources are removed entirely",NULL,"Add for who this story is","well_formed","no_role","high",False
17188,"Elaborate on the concept of source availability. In both config and instantiated sources, handle state tracking for auto blocking on communication errors with escalating retry times manual blocking correct view behavior when sources are removed entirely",NULL,"Elaborate on the concept of source availability. In both config and instantiated sources, handle state tracking for auto blocking on communication errors with escalating retry times manual blocking correct view behavior when sources are removed entirely",NULL,"Elaborate on the concept of source availability. In both config<span class='highlight-text severity-high'> and </span>instantiated sources, handle state tracking for auto blocking on communication errors with escalating retry times manual blocking correct view behavior when sources are removed entirely","atomic","conjunctions","high",False
17188,"Elaborate on the concept of source availability. In both config and instantiated sources, handle state tracking for auto blocking on communication errors with escalating retry times manual blocking correct view behavior when sources are removed entirely",NULL,"Elaborate on the concept of source availability. In both config and instantiated sources, handle state tracking for auto blocking on communication errors with escalating retry times manual blocking correct view behavior when sources are removed entirely",NULL,"Elaborate on the concept of source availability<span class='highlight-text severity-high'>. In both config and instantiated sources, handle state tracking for auto blocking on communication errors with escalating retry times manual blocking correct view behavior when sources are removed entirely</span>","minimal","punctuation","high",False
17185,"View config includes a content storage policy the view either to uses the default blob store, or one which writes to a location specified in the view config. Well, really it s a sort of inline blob store config. ",NULL,"View config includes a content storage policy the view either to uses the default blob store, or one which writes to a location specified in the view config. Well, really it s a sort of inline blob store config. ",NULL,"Add for who this story is","well_formed","no_role","high",False
17185,"View config includes a content storage policy the view either to uses the default blob store, or one which writes to a location specified in the view config. Well, really it s a sort of inline blob store config. ",NULL,"View config includes a content storage policy the view either to uses the default blob store, or one which writes to a location specified in the view config. Well, really it s a sort of inline blob store config. ",NULL,"View config includes a content storage policy the view either to uses the default blob store,<span class='highlight-text severity-high'> or </span>one which writes to a location specified in the view config. Well, really it s a sort of inline blob store config. ","atomic","conjunctions","high",False
17185,"View config includes a content storage policy the view either to uses the default blob store, or one which writes to a location specified in the view config. Well, really it s a sort of inline blob store config. ",NULL,"View config includes a content storage policy the view either to uses the default blob store, or one which writes to a location specified in the view config. Well, really it s a sort of inline blob store config. ",NULL,"View config includes a content storage policy the view either to uses the default blob store, or one which writes to a location specified in the view config<span class='highlight-text severity-high'>. Well, really it s a sort of inline blob store config. </span>","minimal","punctuation","high",False
17184,"Implement a NuGet ComponentSource. Create the source, the domain object for the metadata asset as appropriate , config factory. Support all of the read only aspects of the NuGet gallery protocol e.g. fetching content, ODATA queries such as feeds, counts, etc. .",NULL,"Implement a NuGet ComponentSource. Create the source, the domain object for the metadata asset as appropriate , config factory. Support all of the read only aspects of the NuGet gallery protocol e.g. fetching content, ODATA queries such as feeds, counts, etc. .",NULL,"Add for who this story is","well_formed","no_role","high",False
17184,"Implement a NuGet ComponentSource. Create the source, the domain object for the metadata asset as appropriate , config factory. Support all of the read only aspects of the NuGet gallery protocol e.g. fetching content, ODATA queries such as feeds, counts, etc. .",NULL,"Implement a NuGet ComponentSource. Create the source, the domain object for the metadata asset as appropriate , config factory. Support all of the read only aspects of the NuGet gallery protocol e.g. fetching content, ODATA queries such as feeds, counts, etc. .",NULL,"Implement a NuGet ComponentSource<span class='highlight-text severity-high'>. Create the source, the domain object for the metadata asset as appropriate , config factory. Support all of the read only aspects of the NuGet gallery protocol e.g. fetching content, ODATA queries such as feeds, counts, etc. .</span>","minimal","punctuation","high",False
17178,"Crowd configuration has already been moved to a capability but old modello based config classes are still in place and used to upgrade from crowd plugin.xml. Lets remove the modello classes and take care of upgrade during NX2 NX3 migration",NULL,"Crowd configuration has already been moved to a capability but old modello based config classes are still in place and used to upgrade from crowd plugin.xml. Lets remove the modello classes and take care of upgrade during NX2 NX3 migration",NULL,"Add for who this story is","well_formed","no_role","high",False
17178,"Crowd configuration has already been moved to a capability but old modello based config classes are still in place and used to upgrade from crowd plugin.xml. Lets remove the modello classes and take care of upgrade during NX2 NX3 migration",NULL,"Crowd configuration has already been moved to a capability but old modello based config classes are still in place and used to upgrade from crowd plugin.xml. Lets remove the modello classes and take care of upgrade during NX2 NX3 migration",NULL,"Crowd configuration has already been moved to a capability but old modello based config classes are still in place<span class='highlight-text severity-high'> and </span>used to upgrade from crowd plugin.xml. Lets remove the modello classes and take care of upgrade during NX2 NX3 migration","atomic","conjunctions","high",False
17178,"Crowd configuration has already been moved to a capability but old modello based config classes are still in place and used to upgrade from crowd plugin.xml. Lets remove the modello classes and take care of upgrade during NX2 NX3 migration",NULL,"Crowd configuration has already been moved to a capability but old modello based config classes are still in place and used to upgrade from crowd plugin.xml. Lets remove the modello classes and take care of upgrade during NX2 NX3 migration",NULL,"Crowd configuration has already been moved to a capability but old modello based config classes are still in place and used to upgrade from crowd plugin<span class='highlight-text severity-high'>.xml. Lets remove the modello classes and take care of upgrade during NX2 NX3 migration</span>","minimal","punctuation","high",False
17180,"Content from sources needs to be able to detect the type, by asking Tika and recoding this in metadata. Additional logic will also be needed to layer ontop to validate that content we get is what we think, to cope with issues like asking for a .jar file and getting a .html error page. Acceptance Criteria You will be able to deploy a Maven site to a hosted raw repo and when viewing it in the browser it will display properly due to content types being returned",NULL,"Content from sources needs to be able to detect the type, by asking Tika and recoding this in metadata. Additional logic will also be needed to layer ontop to validate that content we get is what we think, to cope with issues like asking for a .jar file and getting a .html error page. Acceptance Criteria You will be able to deploy a Maven site to a hosted raw repo and when viewing it in the browser it will display properly due to content types being returned",NULL,"Add for who this story is","well_formed","no_role","high",False
17180,"Content from sources needs to be able to detect the type, by asking Tika and recoding this in metadata. Additional logic will also be needed to layer ontop to validate that content we get is what we think, to cope with issues like asking for a .jar file and getting a .html error page. Acceptance Criteria You will be able to deploy a Maven site to a hosted raw repo and when viewing it in the browser it will display properly due to content types being returned",NULL,"Content from sources needs to be able to detect the type, by asking Tika and recoding this in metadata. Additional logic will also be needed to layer ontop to validate that content we get is what we think, to cope with issues like asking for a .jar file and getting a .html error page. Acceptance Criteria You will be able to deploy a Maven site to a hosted raw repo and when viewing it in the browser it will display properly due to content types being returned",NULL,"Content from sources needs to be able to detect the type, by asking Tika<span class='highlight-text severity-high'> and </span>recoding this in metadata. Additional logic will also be needed to layer ontop to validate that content we get is what we think, to cope with issues like asking for a .jar file and getting a .html error page. Acceptance Criteria You will be able to deploy a Maven site to a hosted raw repo and when viewing it in the browser it will display properly due to content types being returned","atomic","conjunctions","high",False
17180,"Content from sources needs to be able to detect the type, by asking Tika and recoding this in metadata. Additional logic will also be needed to layer ontop to validate that content we get is what we think, to cope with issues like asking for a .jar file and getting a .html error page. Acceptance Criteria You will be able to deploy a Maven site to a hosted raw repo and when viewing it in the browser it will display properly due to content types being returned",NULL,"Content from sources needs to be able to detect the type, by asking Tika and recoding this in metadata. Additional logic will also be needed to layer ontop to validate that content we get is what we think, to cope with issues like asking for a .jar file and getting a .html error page. Acceptance Criteria You will be able to deploy a Maven site to a hosted raw repo and when viewing it in the browser it will display properly due to content types being returned",NULL,"Content from sources needs to be able to detect the type, by asking Tika and recoding this in metadata<span class='highlight-text severity-high'>. Additional logic will also be needed to layer ontop to validate that content we get is what we think, to cope with issues like asking for a .jar file and getting a .html error page. Acceptance Criteria You will be able to deploy a Maven site to a hosted raw repo and when viewing it in the browser it will display properly due to content types being returned</span>","minimal","punctuation","high",False
17189,"Component sources need configurable HTTP connection parameters, including thread connection pool sizes authentication credentials redirection following policy schema downgrade policy Expose a standard way of configuring HTTP connection parameters for connection sources presumably written into ComponentSourceConfig s Map , and a framework for instantiating those pools and serving connections to HTTP based component sources. Consider SSLSocketFactory functionality described in NEXUS 7594",NULL,"Component sources need configurable HTTP connection parameters, including thread connection pool sizes authentication credentials redirection following policy schema downgrade policy Expose a standard way of configuring HTTP connection parameters for connection sources presumably written into ComponentSourceConfig s Map , and a framework for instantiating those pools and serving connections to HTTP based component sources. Consider SSLSocketFactory functionality described in NEXUS 7594",NULL,"Add for who this story is","well_formed","no_role","high",False
17189,"Component sources need configurable HTTP connection parameters, including thread connection pool sizes authentication credentials redirection following policy schema downgrade policy Expose a standard way of configuring HTTP connection parameters for connection sources presumably written into ComponentSourceConfig s Map , and a framework for instantiating those pools and serving connections to HTTP based component sources. Consider SSLSocketFactory functionality described in NEXUS 7594",NULL,"Component sources need configurable HTTP connection parameters, including thread connection pool sizes authentication credentials redirection following policy schema downgrade policy Expose a standard way of configuring HTTP connection parameters for connection sources presumably written into ComponentSourceConfig s Map , and a framework for instantiating those pools and serving connections to HTTP based component sources. Consider SSLSocketFactory functionality described in NEXUS 7594",NULL,"Component sources need configurable HTTP connection parameters, including thread connection pool sizes authentication credentials redirection following policy schema downgrade policy Expose a standard way of configuring HTTP connection parameters for connection sources presumably written into ComponentSourceConfig s Map ,<span class='highlight-text severity-high'> and </span>a framework for instantiating those pools and serving connections to HTTP based component sources. Consider SSLSocketFactory functionality described in NEXUS 7594","atomic","conjunctions","high",False
17189,"Component sources need configurable HTTP connection parameters, including thread connection pool sizes authentication credentials redirection following policy schema downgrade policy Expose a standard way of configuring HTTP connection parameters for connection sources presumably written into ComponentSourceConfig s Map , and a framework for instantiating those pools and serving connections to HTTP based component sources. Consider SSLSocketFactory functionality described in NEXUS 7594",NULL,"Component sources need configurable HTTP connection parameters, including thread connection pool sizes authentication credentials redirection following policy schema downgrade policy Expose a standard way of configuring HTTP connection parameters for connection sources presumably written into ComponentSourceConfig s Map , and a framework for instantiating those pools and serving connections to HTTP based component sources. Consider SSLSocketFactory functionality described in NEXUS 7594",NULL,"Component sources need configurable HTTP connection parameters, including thread connection pool sizes authentication credentials redirection following policy schema downgrade policy Expose a standard way of configuring HTTP connection parameters for connection sources presumably written into ComponentSourceConfig s Map , and a framework for instantiating those pools and serving connections to HTTP based component sources<span class='highlight-text severity-high'>. Consider SSLSocketFactory functionality described in NEXUS 7594</span>","minimal","punctuation","high",False
17190,"We are currently unofficially supporting Java 8 we would like to officially support it. The only way to do that is run all Nexus tests using CI Java 8 on release branches. This task is about setting this up permanently. In addition any further work required to officially support Java 8 should be done.",NULL,"We are currently unofficially supporting Java 8 we would like to officially support it. The only way to do that is run all Nexus tests using CI Java 8 on release branches. This task is about setting this up permanently. In addition any further work required to officially support Java 8 should be done.",NULL,"Add for who this story is","well_formed","no_role","high",False
17190,"We are currently unofficially supporting Java 8 we would like to officially support it. The only way to do that is run all Nexus tests using CI Java 8 on release branches. This task is about setting this up permanently. In addition any further work required to officially support Java 8 should be done.",NULL,"We are currently unofficially supporting Java 8 we would like to officially support it. The only way to do that is run all Nexus tests using CI Java 8 on release branches. This task is about setting this up permanently. In addition any further work required to officially support Java 8 should be done.",NULL,"We are currently unofficially supporting Java 8 we would like to officially support it<span class='highlight-text severity-high'>. The only way to do that is run all Nexus tests using CI Java 8 on release branches. This task is about setting this up permanently. In addition any further work required to officially support Java 8 should be done.</span>","minimal","punctuation","high",False
17168,"Acceptance criteria There is a service to generate hashes for assets in one or more standard algorithms There s a standard spot in asset metadata for storing these hashes Wire it up so that Raw and Simple assets record these actual hashes as opposed to format specific ways of obtaining the expected hashes, which should also eventually be stored ",NULL,"Acceptance criteria There is a service to generate hashes for assets in one or more standard algorithms There s a standard spot in asset metadata for storing these hashes Wire it up","so that Raw and Simple assets record these actual hashes as opposed to format specific ways of obtaining the expected hashes, which should also eventually be stored","Add for who this story is","well_formed","no_role","high",False
17168,"Acceptance criteria There is a service to generate hashes for assets in one or more standard algorithms There s a standard spot in asset metadata for storing these hashes Wire it up so that Raw and Simple assets record these actual hashes as opposed to format specific ways of obtaining the expected hashes, which should also eventually be stored ",NULL,"Acceptance criteria There is a service to generate hashes for assets in one or more standard algorithms There s a standard spot in asset metadata for storing these hashes Wire it up","so that Raw and Simple assets record these actual hashes as opposed to format specific ways of obtaining the expected hashes, which should also eventually be stored","Acceptance criteria There is a service to generate hashes for assets in one<span class='highlight-text severity-high'> or </span>more standard algorithms There s a standard spot in asset metadata for storing these hashes Wire it up so that Raw<span class='highlight-text severity-high'> and </span>Simple assets record these actual hashes as opposed to format specific ways of obtaining the expected hashes, which should also eventually be stored ","atomic","conjunctions","high",False
17168,"Acceptance criteria There is a service to generate hashes for assets in one or more standard algorithms There s a standard spot in asset metadata for storing these hashes Wire it up so that Raw and Simple assets record these actual hashes as opposed to format specific ways of obtaining the expected hashes, which should also eventually be stored ",NULL,"Acceptance criteria There is a service to generate hashes for assets in one or more standard algorithms There s a standard spot in asset metadata for storing these hashes Wire it up","so that Raw and Simple assets record these actual hashes as opposed to format specific ways of obtaining the expected hashes, which should also eventually be stored","Use the most common template: So that","uniform","uniform","medium",False
