"id","title","role","means","ends","highlight","kind","subkind","severity","false_positive"
17346,"As a Mule ESB user, I would like to be able to turn on the use of the NIO stack through a deploy.properties toggle. As a Mule ESB user, I would like to be able to use the new WebSocket components within my flows. ","As a Mule ESB user",", I would like to be able to turn on the use of the NIO stack through a deploy.properties toggle. As a Mule ESB user, I would like to be able to use the new WebSocket components within my flows.",NULL,"Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
17324,"Add support on the SDK for receiving MEL expressions without getting the string evaluated. This features was supported in DevKit as described here https www.mulesoft.org jira browse DEVKIT 245 This will be supported both for Parameters and Operation arguments, when they are annotated with Literal When Literal is used, ExpressionSupport should be SUPPORTED .",NULL,"Add support on the SDK for receiving MEL expressions without getting the string evaluated. This features was supported in DevKit as described here https www.mulesoft.org jira browse DEVKIT 245 This will be supported both for Parameters and Operation arguments, when they are annotated with Literal When Literal is used, ExpressionSupport should be SUPPORTED .",NULL,"Add for who this story is","well_formed","no_role","high",False
17324,"Add support on the SDK for receiving MEL expressions without getting the string evaluated. This features was supported in DevKit as described here https www.mulesoft.org jira browse DEVKIT 245 This will be supported both for Parameters and Operation arguments, when they are annotated with Literal When Literal is used, ExpressionSupport should be SUPPORTED .",NULL,"Add support on the SDK for receiving MEL expressions without getting the string evaluated. This features was supported in DevKit as described here https www.mulesoft.org jira browse DEVKIT 245 This will be supported both for Parameters and Operation arguments, when they are annotated with Literal When Literal is used, ExpressionSupport should be SUPPORTED .",NULL,"Add support on the SDK for receiving MEL expressions without getting the string evaluated. This features was supported in DevKit as described here https www.mulesoft.org jira browse DEVKIT 245 This will be supported both for Parameters<span class='highlight-text severity-high'> and </span>Operation arguments, when they are annotated with Literal When Literal is used, ExpressionSupport should be SUPPORTED .","atomic","conjunctions","high",False
17324,"Add support on the SDK for receiving MEL expressions without getting the string evaluated. This features was supported in DevKit as described here https www.mulesoft.org jira browse DEVKIT 245 This will be supported both for Parameters and Operation arguments, when they are annotated with Literal When Literal is used, ExpressionSupport should be SUPPORTED .",NULL,"Add support on the SDK for receiving MEL expressions without getting the string evaluated. This features was supported in DevKit as described here https www.mulesoft.org jira browse DEVKIT 245 This will be supported both for Parameters and Operation arguments, when they are annotated with Literal When Literal is used, ExpressionSupport should be SUPPORTED .",NULL,"Add support on the SDK for receiving MEL expressions without getting the string evaluated<span class='highlight-text severity-high'>. This features was supported in DevKit as described here https www.mulesoft.org jira browse DEVKIT 245 This will be supported both for Parameters and Operation arguments, when they are annotated with Literal When Literal is used, ExpressionSupport should be SUPPORTED .</span>","minimal","punctuation","high",False
17335,"In order to run user testing we need to integrate the current component to Mule. ",NULL,"In order to run user testing we need to integrate the current component to Mule. ",NULL,"Add for who this story is","well_formed","no_role","high",False
17337,"Right now, when a poll needs to deal with updated objects, we use watermarks as an approach to filter out elements that were already processed. The only way to do that right now is to implement the logic manually which forces the user to deal with object stores, default values, repeated logic, dev time dependencies, etc. This story is a container of all the features required for watermark ",NULL,"Right now, when a poll needs to deal with updated objects, we use watermarks as an approach to filter out elements that were already processed. The only way to do that right now is to implement the logic manually which forces the user to deal with object stores, default values, repeated logic, dev time dependencies, etc. This story is a container of all the features required for watermark ",NULL,"Add for who this story is","well_formed","no_role","high",False
17337,"Right now, when a poll needs to deal with updated objects, we use watermarks as an approach to filter out elements that were already processed. The only way to do that right now is to implement the logic manually which forces the user to deal with object stores, default values, repeated logic, dev time dependencies, etc. This story is a container of all the features required for watermark ",NULL,"Right now, when a poll needs to deal with updated objects, we use watermarks as an approach to filter out elements that were already processed. The only way to do that right now is to implement the logic manually which forces the user to deal with object stores, default values, repeated logic, dev time dependencies, etc. This story is a container of all the features required for watermark ",NULL,"Right now, when a poll needs to deal with updated objects, we use watermarks as an approach to filter out elements that were already processed<span class='highlight-text severity-high'>. The only way to do that right now is to implement the logic manually which forces the user to deal with object stores, default values, repeated logic, dev time dependencies, etc. This story is a container of all the features required for watermark </span>","minimal","punctuation","high",False
17347,"Today we show MySQL, Derby, and Oracle. However, MS SQL and DB2 are RDBMS s with very large footprints. As such, we should add these two databases to the set that shows up on the JDBC connector s configuration screen. ",NULL,"Today we show MySQL, Derby, and Oracle. However, MS SQL and DB2 are RDBMS s with very large footprints. As such, we should add these two databases to the set that shows up on the JDBC connector s configuration screen. ",NULL,"Add for who this story is","well_formed","no_role","high",False
17347,"Today we show MySQL, Derby, and Oracle. However, MS SQL and DB2 are RDBMS s with very large footprints. As such, we should add these two databases to the set that shows up on the JDBC connector s configuration screen. ",NULL,"Today we show MySQL, Derby, and Oracle. However, MS SQL and DB2 are RDBMS s with very large footprints. As such, we should add these two databases to the set that shows up on the JDBC connector s configuration screen. ",NULL,"Today we show MySQL, Derby,<span class='highlight-text severity-high'> and </span>Oracle. However, MS SQL and DB2 are RDBMS s with very large footprints. As such, we should add these two databases to the set that shows up on the JDBC connector s configuration screen. ","atomic","conjunctions","high",False
17347,"Today we show MySQL, Derby, and Oracle. However, MS SQL and DB2 are RDBMS s with very large footprints. As such, we should add these two databases to the set that shows up on the JDBC connector s configuration screen. ",NULL,"Today we show MySQL, Derby, and Oracle. However, MS SQL and DB2 are RDBMS s with very large footprints. As such, we should add these two databases to the set that shows up on the JDBC connector s configuration screen. ",NULL,"Today we show MySQL, Derby, and Oracle<span class='highlight-text severity-high'>. However, MS SQL and DB2 are RDBMS s with very large footprints. As such, we should add these two databases to the set that shows up on the JDBC connector s configuration screen. </span>","minimal","punctuation","high",False
17348,"http corp.wiki.mulesource.com display WP Simplified REST Service Creation",NULL,"http corp.wiki.mulesource.com display WP Simplified REST Service Creation",NULL,"Add for who this story is","well_formed","no_role","high",False
17349,"This version works with 1.8.0 and there are some deprecated methods in 1.9.11, so there is a need for an upgrade.",NULL,"This version works with 1.8.0 and there are","some deprecated methods in 1.9.11, so there is a need for an upgrade.","Add for who this story is","well_formed","no_role","high",False
17349,"This version works with 1.8.0 and there are some deprecated methods in 1.9.11, so there is a need for an upgrade.",NULL,"This version works with 1.8.0 and there are","some deprecated methods in 1.9.11, so there is a need for an upgrade.","This version works with 1.8.0<span class='highlight-text severity-high'> and </span>there are some deprecated methods in 1.9.11, so there is a need for an upgrade.","atomic","conjunctions","high",False
17349,"This version works with 1.8.0 and there are some deprecated methods in 1.9.11, so there is a need for an upgrade.",NULL,"This version works with 1.8.0 and there are","some deprecated methods in 1.9.11, so there is a need for an upgrade.","Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
